attribution_path_id,conversion_event_id,known_user_id,campaign_id,first_touch_channel,last_touch_channel,multi_touch_path,conversion_lag_hours,identity_resolution_dependency_count
attr_00018941,evt_000159047,ku_015468,cmp_015,affiliate,retargeting,affiliate>retargeting>conversion,125,1
attr_00018942,evt_000159058,ku_006016,cmp_026,direct,direct,direct>conversion,126,2
attr_00018943,evt_000159071,ku_008360,cmp_015,direct,direct,direct>conversion,127,3
attr_00018944,evt_000159077,ku_005665,cmp_002,direct,direct,direct>conversion,128,4
attr_00018945,evt_000159094,ku_019115,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,129,1
attr_00018946,evt_000159098,ku_011549,cmp_034,paid_search,retargeting,paid_search>retargeting>conversion,130,2
attr_00018947,evt_000159109,ku_005728,cmp_010,social,retargeting,social>retargeting>conversion,131,3
attr_00018948,evt_000159110,ku_008875,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,132,4
attr_00018949,evt_000159138,ku_003079,cmp_026,organic,retargeting,organic>retargeting>conversion,133,1
attr_00018950,evt_000159154,ku_009998,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,134,2
attr_00018951,evt_000159174,ku_011186,cmp_028,paid_search,retargeting,paid_search>retargeting>conversion,135,3
attr_00018952,evt_000159180,ku_013933,cmp_025,social,retargeting,social>retargeting>conversion,136,4
attr_00018953,evt_000159184,ku_012659,cmp_010,organic,retargeting,organic>retargeting>conversion,137,1
attr_00018954,evt_000159189,ku_005537,cmp_020,affiliate,retargeting,affiliate>retargeting>conversion,138,2
attr_00018955,evt_000159202,ku_000693,cmp_022,paid_search,retargeting,paid_search>retargeting>conversion,139,3
attr_00018956,evt_000159205,ku_002563,cmp_001,direct,direct,direct>conversion,140,4
attr_00018957,evt_000159221,ku_005111,cmp_027,social,retargeting,social>retargeting>conversion,141,1
attr_00018958,evt_000159235,ku_000234,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,142,2
attr_00018959,evt_000159245,ku_003503,cmp_006,paid_search,retargeting,paid_search>retargeting>conversion,143,3
attr_00018960,evt_000159252,ku_019770,cmp_035,direct,direct,direct>conversion,144,4
attr_00018961,evt_000159266,ku_005412,cmp_035,social,retargeting,social>retargeting>conversion,145,1
attr_00018962,evt_000159269,ku_008187,cmp_028,social,retargeting,social>retargeting>conversion,146,2
attr_00018963,evt_000159280,ku_006826,cmp_037,organic,retargeting,organic>retargeting>conversion,147,3
attr_00018964,evt_000159285,ku_006669,cmp_009,organic,retargeting,organic>retargeting>conversion,148,4
attr_00018965,evt_000159310,ku_007622,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,149,1
attr_00018966,evt_000159312,ku_004943,cmp_032,social,retargeting,social>retargeting>conversion,150,2
attr_00018967,evt_000159317,ku_014457,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,151,3
attr_00018968,evt_000159321,ku_008571,cmp_013,social,retargeting,social>retargeting>conversion,152,4
attr_00018969,evt_000159330,ku_010466,cmp_035,organic,retargeting,organic>retargeting>conversion,153,1
attr_00018970,evt_000159335,ku_008524,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,154,2
attr_00018971,evt_000159344,ku_013311,cmp_020,social,retargeting,social>retargeting>conversion,155,3
attr_00018972,evt_000159351,ku_008657,cmp_002,organic,retargeting,organic>retargeting>conversion,156,4
attr_00018973,evt_000159361,ku_003488,cmp_040,organic,retargeting,organic>retargeting>conversion,157,1
attr_00018974,evt_000159380,ku_018513,cmp_005,social,retargeting,social>retargeting>conversion,158,2
attr_00018975,evt_000159383,ku_013564,cmp_020,social,retargeting,social>retargeting>conversion,159,3
attr_00018976,evt_000159406,ku_001084,cmp_011,paid_search,retargeting,paid_search>retargeting>conversion,160,4
attr_00018977,evt_000159410,ku_010061,cmp_038,organic,retargeting,organic>retargeting>conversion,161,1
attr_00018978,evt_000159412,ku_018551,cmp_029,social,retargeting,social>retargeting>conversion,162,2
attr_00018979,evt_000159421,ku_009503,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,163,3
attr_00018980,evt_000159447,ku_003341,cmp_022,direct,direct,direct>conversion,164,4
attr_00018981,evt_000159459,ku_017968,cmp_020,social,retargeting,social>retargeting>conversion,165,1
attr_00018982,evt_000159469,ku_003088,cmp_030,social,retargeting,social>retargeting>conversion,166,2
attr_00018983,evt_000159470,ku_008740,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,167,3
attr_00018984,evt_000159480,ku_015190,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,168,4
attr_00018985,evt_000159491,ku_000598,cmp_016,social,retargeting,social>retargeting>conversion,1,1
attr_00018986,evt_000159498,ku_019057,cmp_012,organic,retargeting,organic>retargeting>conversion,2,2
attr_00018987,evt_000159501,ku_000937,cmp_036,affiliate,retargeting,affiliate>retargeting>conversion,3,3
attr_00018988,evt_000159506,ku_001681,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,4,4
attr_00018989,evt_000159509,ku_001038,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,5,1
attr_00018990,evt_000159536,ku_016190,cmp_010,direct,direct,direct>conversion,6,2
attr_00018991,evt_000159569,ku_011519,cmp_034,social,retargeting,social>retargeting>conversion,7,3
attr_00018992,evt_000159579,ku_010568,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,8,4
attr_00018993,evt_000159589,ku_009892,cmp_040,direct,direct,direct>conversion,9,1
attr_00018994,evt_000159598,ku_005495,cmp_005,organic,retargeting,organic>retargeting>conversion,10,2
attr_00018995,evt_000159616,ku_008784,cmp_039,direct,direct,direct>conversion,11,3
attr_00018996,evt_000159622,ku_004787,cmp_029,direct,direct,direct>conversion,12,4
attr_00018997,evt_000159631,ku_008771,cmp_014,direct,direct,direct>conversion,13,1
attr_00018998,evt_000159633,ku_002164,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,14,2
attr_00018999,evt_000159634,ku_002847,cmp_018,affiliate,retargeting,affiliate>retargeting>conversion,15,3
attr_00019000,evt_000159644,ku_009761,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,16,4
attr_00019001,evt_000159655,ku_009586,cmp_006,organic,retargeting,organic>retargeting>conversion,17,1
attr_00019002,evt_000159661,ku_001514,cmp_010,direct,direct,direct>conversion,18,2
attr_00019003,evt_000159666,ku_003076,cmp_016,social,retargeting,social>retargeting>conversion,19,3
attr_00019004,evt_000159671,ku_019231,cmp_033,direct,direct,direct>conversion,20,4
attr_00019005,evt_000159682,ku_015375,cmp_022,direct,direct,direct>conversion,21,1
attr_00019006,evt_000159685,ku_000332,cmp_032,social,retargeting,social>retargeting>conversion,22,2
attr_00019007,evt_000159700,ku_016678,cmp_021,organic,retargeting,organic>retargeting>conversion,23,3
attr_00019008,evt_000159707,ku_014905,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,24,4
attr_00019009,evt_000159717,ku_016990,cmp_029,direct,direct,direct>conversion,25,1
attr_00019010,evt_000159727,ku_002892,cmp_032,affiliate,retargeting,affiliate>retargeting>conversion,26,2
attr_00019011,evt_000159732,ku_017122,cmp_018,social,retargeting,social>retargeting>conversion,27,3
attr_00019012,evt_000159759,ku_004176,cmp_034,social,retargeting,social>retargeting>conversion,28,4
attr_00019013,evt_000159783,ku_016660,cmp_029,organic,retargeting,organic>retargeting>conversion,29,1
attr_00019014,evt_000159790,ku_019694,cmp_027,direct,direct,direct>conversion,30,2
attr_00019015,evt_000159797,ku_007320,cmp_019,direct,direct,direct>conversion,31,3
attr_00019016,evt_000159808,ku_008022,cmp_011,organic,retargeting,organic>retargeting>conversion,32,4
attr_00019017,evt_000159829,ku_015340,cmp_040,direct,direct,direct>conversion,33,1
attr_00019018,evt_000159831,ku_010058,cmp_005,direct,direct,direct>conversion,34,2
attr_00019019,evt_000159838,ku_011162,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,35,3
attr_00019020,evt_000159850,ku_012580,cmp_006,organic,retargeting,organic>retargeting>conversion,36,4
attr_00019021,evt_000159852,ku_002137,cmp_012,social,retargeting,social>retargeting>conversion,37,1
attr_00019022,evt_000159857,ku_018256,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,38,2
attr_00019023,evt_000159861,ku_002046,cmp_034,organic,retargeting,organic>retargeting>conversion,39,3
attr_00019024,evt_000159866,ku_015329,cmp_022,paid_search,retargeting,paid_search>retargeting>conversion,40,4
attr_00019025,evt_000159867,ku_014688,cmp_039,social,retargeting,social>retargeting>conversion,41,1
attr_00019026,evt_000159873,ku_007418,cmp_030,direct,direct,direct>conversion,42,2
attr_00019027,evt_000159878,ku_009822,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,43,3
attr_00019028,evt_000159890,ku_015528,cmp_037,organic,retargeting,organic>retargeting>conversion,44,4
attr_00019029,evt_000159899,ku_010336,cmp_002,organic,retargeting,organic>retargeting>conversion,45,1
attr_00019030,evt_000159901,ku_004988,cmp_037,affiliate,retargeting,affiliate>retargeting>conversion,46,2
attr_00019031,evt_000159902,ku_015363,cmp_007,organic,retargeting,organic>retargeting>conversion,47,3
attr_00019032,evt_000159910,ku_002016,cmp_027,organic,retargeting,organic>retargeting>conversion,48,4
attr_00019033,evt_000159912,ku_001725,cmp_037,affiliate,retargeting,affiliate>retargeting>conversion,49,1
attr_00019034,evt_000159924,ku_010965,cmp_018,organic,retargeting,organic>retargeting>conversion,50,2
attr_00019035,evt_000159935,ku_000634,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,51,3
attr_00019036,evt_000159936,ku_004546,cmp_033,affiliate,retargeting,affiliate>retargeting>conversion,52,4
attr_00019037,evt_000159939,ku_007296,cmp_011,social,retargeting,social>retargeting>conversion,53,1
attr_00019038,evt_000159941,ku_000042,cmp_023,affiliate,retargeting,affiliate>retargeting>conversion,54,2
attr_00019039,evt_000159955,ku_007487,cmp_011,direct,direct,direct>conversion,55,3
attr_00019040,evt_000159956,ku_016137,cmp_030,affiliate,retargeting,affiliate>retargeting>conversion,56,4
attr_00019041,evt_000159963,ku_001729,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,57,1
attr_00019042,evt_000159983,ku_019869,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,58,2
attr_00019043,evt_000159995,ku_016322,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,59,3
attr_00019044,evt_000159996,ku_001297,cmp_036,organic,retargeting,organic>retargeting>conversion,60,4
attr_00019045,evt_000160012,ku_002491,cmp_014,social,retargeting,social>retargeting>conversion,61,1
attr_00019046,evt_000160052,ku_011366,cmp_005,direct,direct,direct>conversion,62,2
attr_00019047,evt_000160057,ku_015446,cmp_007,direct,direct,direct>conversion,63,3
attr_00019048,evt_000160063,ku_016812,cmp_023,organic,retargeting,organic>retargeting>conversion,64,4
attr_00019049,evt_000160064,ku_019719,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,65,1
attr_00019050,evt_000160076,ku_000749,cmp_036,direct,direct,direct>conversion,66,2
attr_00019051,evt_000160086,ku_001502,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,67,3
attr_00019052,evt_000160109,ku_018904,cmp_020,direct,direct,direct>conversion,68,4
attr_00019053,evt_000160116,ku_010916,cmp_031,paid_search,retargeting,paid_search>retargeting>conversion,69,1
attr_00019054,evt_000160124,ku_009314,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,70,2
attr_00019055,evt_000160129,ku_015451,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,71,3
attr_00019056,evt_000160147,ku_011124,cmp_001,organic,retargeting,organic>retargeting>conversion,72,4
attr_00019057,evt_000160163,ku_008761,cmp_021,organic,retargeting,organic>retargeting>conversion,73,1
attr_00019058,evt_000160194,ku_001512,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,74,2
attr_00019059,evt_000160204,ku_014573,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,75,3
attr_00019060,evt_000160218,ku_019223,cmp_027,social,retargeting,social>retargeting>conversion,76,4
attr_00019061,evt_000160227,ku_018569,cmp_016,direct,direct,direct>conversion,77,1
attr_00019062,evt_000160228,ku_016621,cmp_006,direct,direct,direct>conversion,78,2
attr_00019063,evt_000160235,ku_008498,cmp_034,paid_search,retargeting,paid_search>retargeting>conversion,79,3
attr_00019064,evt_000160241,ku_003558,cmp_031,affiliate,retargeting,affiliate>retargeting>conversion,80,4
attr_00019065,evt_000160251,ku_012107,cmp_009,direct,direct,direct>conversion,81,1
attr_00019066,evt_000160255,ku_016647,cmp_008,affiliate,retargeting,affiliate>retargeting>conversion,82,2
attr_00019067,evt_000160256,ku_004773,cmp_030,direct,direct,direct>conversion,83,3
attr_00019068,evt_000160294,ku_018682,cmp_024,paid_search,retargeting,paid_search>retargeting>conversion,84,4
attr_00019069,evt_000160308,ku_007013,cmp_019,organic,retargeting,organic>retargeting>conversion,85,1
attr_00019070,evt_000160317,ku_008962,cmp_030,direct,direct,direct>conversion,86,2
attr_00019071,evt_000160325,ku_017354,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,87,3
attr_00019072,evt_000160330,ku_004840,cmp_038,direct,direct,direct>conversion,88,4
attr_00019073,evt_000160351,ku_009228,cmp_040,organic,retargeting,organic>retargeting>conversion,89,1
attr_00019074,evt_000160353,ku_018096,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,90,2
attr_00019075,evt_000160362,ku_008514,cmp_027,direct,direct,direct>conversion,91,3
attr_00019076,evt_000160363,ku_002920,cmp_035,social,retargeting,social>retargeting>conversion,92,4
attr_00019077,evt_000160367,ku_001610,cmp_028,direct,direct,direct>conversion,93,1
attr_00019078,evt_000160391,ku_008410,cmp_012,organic,retargeting,organic>retargeting>conversion,94,2
attr_00019079,evt_000160399,ku_018870,cmp_021,direct,direct,direct>conversion,95,3
attr_00019080,evt_000160403,ku_014135,cmp_015,organic,retargeting,organic>retargeting>conversion,96,4
attr_00019081,evt_000160420,ku_003052,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,97,1
attr_00019082,evt_000160439,ku_016509,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,98,2
attr_00019083,evt_000160448,ku_001430,cmp_014,organic,retargeting,organic>retargeting>conversion,99,3
attr_00019084,evt_000160455,ku_010532,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,100,4
attr_00019085,evt_000160463,ku_016415,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,101,1
attr_00019086,evt_000160466,ku_008711,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,102,2
attr_00019087,evt_000160477,ku_010392,cmp_037,direct,direct,direct>conversion,103,3
attr_00019088,evt_000160490,ku_000993,cmp_040,paid_search,retargeting,paid_search>retargeting>conversion,104,4
attr_00019089,evt_000160501,ku_018472,cmp_025,organic,retargeting,organic>retargeting>conversion,105,1
attr_00019090,evt_000160510,ku_012863,cmp_027,organic,retargeting,organic>retargeting>conversion,106,2
attr_00019091,evt_000160521,ku_019872,cmp_034,organic,retargeting,organic>retargeting>conversion,107,3
attr_00019092,evt_000160523,ku_017187,cmp_019,direct,direct,direct>conversion,108,4
attr_00019093,evt_000160524,ku_016477,cmp_004,social,retargeting,social>retargeting>conversion,109,1
attr_00019094,evt_000160528,ku_016460,cmp_040,paid_search,retargeting,paid_search>retargeting>conversion,110,2
attr_00019095,evt_000160540,ku_000512,cmp_015,paid_search,retargeting,paid_search>retargeting>conversion,111,3
attr_00019096,evt_000160546,ku_013173,cmp_004,social,retargeting,social>retargeting>conversion,112,4
attr_00019097,evt_000160549,ku_000031,cmp_005,affiliate,retargeting,affiliate>retargeting>conversion,113,1
attr_00019098,evt_000160551,ku_011644,cmp_033,paid_search,retargeting,paid_search>retargeting>conversion,114,2
attr_00019099,evt_000160552,ku_008975,cmp_033,affiliate,retargeting,affiliate>retargeting>conversion,115,3
attr_00019100,evt_000160557,ku_007702,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,116,4
attr_00019101,evt_000160561,ku_010154,cmp_019,direct,direct,direct>conversion,117,1
attr_00019102,evt_000160563,ku_004627,cmp_017,affiliate,retargeting,affiliate>retargeting>conversion,118,2
attr_00019103,evt_000160576,ku_018918,cmp_001,social,retargeting,social>retargeting>conversion,119,3
attr_00019104,evt_000160579,ku_010236,cmp_020,social,retargeting,social>retargeting>conversion,120,4
attr_00019105,evt_000160584,ku_006298,cmp_034,organic,retargeting,organic>retargeting>conversion,121,1
attr_00019106,evt_000160586,ku_011856,cmp_030,direct,direct,direct>conversion,122,2
attr_00019107,evt_000160587,ku_010419,cmp_001,direct,direct,direct>conversion,123,3
attr_00019108,evt_000160588,ku_014576,cmp_040,paid_search,retargeting,paid_search>retargeting>conversion,124,4
attr_00019109,evt_000160602,ku_005840,cmp_016,organic,retargeting,organic>retargeting>conversion,125,1
attr_00019110,evt_000160611,ku_004892,cmp_012,organic,retargeting,organic>retargeting>conversion,126,2
