cluster_id,real_identity_id,known_user_id,cluster_size,edge_count,identity_confidence_score,explainability
cluster_017030,rid_017030,ku_017030,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017031,rid_017031,ku_017031,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017032,rid_017032,ku_017032,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017033,rid_017033,ku_017033,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017034,rid_017034,ku_017034,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017035,rid_017035,ku_017035,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017036,rid_017036,ku_017036,5,3,91.6,cluster created from ground truth surfaces plus resolved identity edges
cluster_017037,rid_017037,ku_017037,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017038,rid_017038,ku_017038,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017039,rid_017039,ku_017039,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017040,rid_017040,ku_017040,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017041,rid_017041,ku_017041,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017042,rid_017042,ku_017042,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017043,rid_017043,ku_017043,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017044,rid_017044,ku_017044,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017045,rid_017045,ku_017045,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017046,rid_017046,ku_017046,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017047,rid_017047,ku_017047,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017048,rid_017048,ku_017048,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017049,rid_017049,ku_017049,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017050,rid_017050,ku_017050,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017051,rid_017051,ku_017051,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017052,rid_017052,ku_017052,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017053,rid_017053,ku_017053,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017054,rid_017054,ku_017054,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017055,rid_017055,ku_017055,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017056,rid_017056,ku_017056,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017057,rid_017057,ku_017057,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017058,rid_017058,ku_017058,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017059,rid_017059,ku_017059,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017060,rid_017060,ku_017060,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017061,rid_017061,ku_017061,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017062,rid_017062,ku_017062,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017063,rid_017063,ku_017063,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017064,rid_017064,ku_017064,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017065,rid_017065,ku_017065,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017066,rid_017066,ku_017066,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017067,rid_017067,ku_017067,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017068,rid_017068,ku_017068,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017069,rid_017069,ku_017069,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017070,rid_017070,ku_017070,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017071,rid_017071,ku_017071,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017072,rid_017072,ku_017072,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017073,rid_017073,ku_017073,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017074,rid_017074,ku_017074,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017075,rid_017075,ku_017075,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017076,rid_017076,ku_017076,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017077,rid_017077,ku_017077,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017078,rid_017078,ku_017078,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017079,rid_017079,ku_017079,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017080,rid_017080,ku_017080,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017081,rid_017081,ku_017081,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017082,rid_017082,ku_017082,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017083,rid_017083,ku_017083,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017084,rid_017084,ku_017084,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017085,rid_017085,ku_017085,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017086,rid_017086,ku_017086,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017087,rid_017087,ku_017087,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017088,rid_017088,ku_017088,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017089,rid_017089,ku_017089,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017090,rid_017090,ku_017090,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017091,rid_017091,ku_017091,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017092,rid_017092,ku_017092,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017093,rid_017093,ku_017093,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017094,rid_017094,ku_017094,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017095,rid_017095,ku_017095,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017096,rid_017096,ku_017096,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017097,rid_017097,ku_017097,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017098,rid_017098,ku_017098,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017099,rid_017099,ku_017099,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017100,rid_017100,ku_017100,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017101,rid_017101,ku_017101,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017102,rid_017102,ku_017102,5,3,91.6,cluster created from ground truth surfaces plus resolved identity edges
cluster_017103,rid_017103,ku_017103,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017104,rid_017104,ku_017104,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017105,rid_017105,ku_017105,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017106,rid_017106,ku_017106,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017107,rid_017107,ku_017107,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017108,rid_017108,ku_017108,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017109,rid_017109,ku_017109,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017110,rid_017110,ku_017110,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017111,rid_017111,ku_017111,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017112,rid_017112,ku_017112,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017113,rid_017113,ku_017113,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017114,rid_017114,ku_017114,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017115,rid_017115,ku_017115,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017116,rid_017116,ku_017116,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017117,rid_017117,ku_017117,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017118,rid_017118,ku_017118,5,3,91.6,cluster created from ground truth surfaces plus resolved identity edges
cluster_017119,rid_017119,ku_017119,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017120,rid_017120,ku_017120,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017121,rid_017121,ku_017121,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017122,rid_017122,ku_017122,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017123,rid_017123,ku_017123,5,3,91.6,cluster created from ground truth surfaces plus resolved identity edges
cluster_017124,rid_017124,ku_017124,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017125,rid_017125,ku_017125,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017126,rid_017126,ku_017126,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017127,rid_017127,ku_017127,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017128,rid_017128,ku_017128,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017129,rid_017129,ku_017129,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017130,rid_017130,ku_017130,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017131,rid_017131,ku_017131,8,6,95.2,cluster created from ground truth surfaces plus resolved identity edges
cluster_017132,rid_017132,ku_017132,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017133,rid_017133,ku_017133,6,4,92.8,cluster created from ground truth surfaces plus resolved identity edges
cluster_017134,rid_017134,ku_017134,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
cluster_017135,rid_017135,ku_017135,7,5,94.0,cluster created from ground truth surfaces plus resolved identity edges
