real_identity_id,ip_id,geo_region,network_type
rid_008727,ip_019501,LATAM,corporate
rid_014790,ip_019502,LATAM,mobile
rid_015942,ip_019503,LATAM,residential
rid_010189,ip_019504,NA,proxy
rid_000064,ip_019505,APAC,mobile
rid_013976,ip_019506,LATAM,corporate
rid_005359,ip_019507,LATAM,proxy
rid_007700,ip_019508,LATAM,mobile
rid_006695,ip_019509,NA,mobile
rid_002944,ip_019510,NA,mobile
rid_010069,ip_019511,NA,corporate
rid_014063,ip_019512,NA,mobile
rid_015232,ip_019513,APAC,residential
rid_007074,ip_019514,LATAM,proxy
rid_009936,ip_019515,NA,proxy
rid_010587,ip_019516,NA,proxy
rid_016168,ip_019517,NA,residential
rid_008393,ip_019518,LATAM,corporate
rid_013481,ip_019519,NA,mobile
rid_001229,ip_019520,APAC,corporate
rid_014957,ip_019521,LATAM,corporate
rid_016303,ip_019522,APAC,residential
rid_004579,ip_019523,NA,mobile
rid_002350,ip_019524,EU,corporate
rid_007620,ip_019525,APAC,residential
rid_009125,ip_019526,EU,proxy
rid_018511,ip_019527,NA,proxy
rid_000236,ip_019528,EU,residential
rid_010748,ip_019529,APAC,mobile
rid_017632,ip_019530,EU,proxy
rid_010164,ip_019531,EU,residential
rid_006248,ip_019532,NA,corporate
rid_000458,ip_019533,APAC,corporate
rid_012146,ip_019534,LATAM,corporate
rid_019536,ip_019535,LATAM,mobile
rid_019722,ip_019536,APAC,residential
rid_008270,ip_019537,LATAM,corporate
rid_006897,ip_019538,EU,residential
rid_008326,ip_019539,NA,mobile
rid_002772,ip_019540,NA,corporate
rid_011282,ip_019541,NA,mobile
rid_014996,ip_019542,LATAM,corporate
rid_016617,ip_019543,LATAM,proxy
rid_001792,ip_019544,APAC,proxy
rid_007683,ip_019545,APAC,proxy
rid_014587,ip_019546,NA,mobile
rid_012050,ip_019547,LATAM,mobile
rid_006010,ip_019548,EU,mobile
rid_006278,ip_019549,NA,residential
rid_018364,ip_019550,APAC,residential
rid_004503,ip_019551,APAC,proxy
rid_001479,ip_019552,LATAM,corporate
rid_008737,ip_019553,LATAM,proxy
rid_008458,ip_019554,APAC,proxy
rid_013601,ip_019555,APAC,proxy
rid_005916,ip_019556,EU,proxy
rid_018018,ip_019557,APAC,proxy
rid_010282,ip_019558,NA,proxy
rid_013357,ip_019559,LATAM,residential
rid_002646,ip_019560,APAC,residential
rid_019122,ip_019561,APAC,mobile
rid_010967,ip_019562,APAC,corporate
rid_003032,ip_019563,NA,residential
rid_019180,ip_019564,LATAM,corporate
rid_004406,ip_019565,EU,residential
rid_012844,ip_019566,APAC,mobile
rid_006584,ip_019567,NA,residential
rid_007127,ip_019568,APAC,corporate
rid_000185,ip_019569,NA,corporate
rid_012515,ip_019570,LATAM,residential
rid_019286,ip_019571,APAC,corporate
rid_012494,ip_019572,LATAM,proxy
rid_008694,ip_019573,APAC,proxy
rid_013118,ip_019574,LATAM,mobile
rid_013643,ip_019575,LATAM,corporate
rid_007335,ip_019576,NA,proxy
rid_016288,ip_019577,LATAM,proxy
rid_011947,ip_019578,APAC,residential
rid_012669,ip_019579,APAC,residential
rid_004126,ip_019580,NA,proxy
rid_010549,ip_019581,EU,proxy
rid_015458,ip_019582,EU,mobile
rid_003295,ip_019583,NA,corporate
rid_019023,ip_019584,EU,proxy
rid_006400,ip_019585,LATAM,residential
rid_002190,ip_019586,NA,mobile
rid_006075,ip_019587,APAC,mobile
rid_014403,ip_019588,LATAM,corporate
rid_011561,ip_019589,NA,residential
rid_018167,ip_019590,EU,mobile
rid_014604,ip_019591,APAC,proxy
rid_004006,ip_019592,APAC,mobile
rid_012147,ip_019593,EU,proxy
rid_012530,ip_019594,NA,mobile
rid_010751,ip_019595,EU,corporate
rid_013664,ip_019596,LATAM,proxy
rid_017821,ip_019597,NA,residential
rid_008068,ip_019598,LATAM,proxy
rid_007284,ip_019599,EU,residential
rid_011805,ip_019600,NA,mobile
rid_019941,ip_019601,LATAM,mobile
rid_013622,ip_019602,NA,mobile
rid_018811,ip_019603,NA,mobile
rid_004630,ip_019604,LATAM,corporate
rid_010980,ip_019605,APAC,corporate
rid_011352,ip_019606,LATAM,proxy
rid_015917,ip_019607,NA,mobile
rid_010198,ip_019608,NA,corporate
rid_007158,ip_019609,APAC,proxy
rid_014596,ip_019610,LATAM,residential
rid_008504,ip_019611,EU,residential
rid_004785,ip_019612,EU,residential
rid_016624,ip_019613,APAC,corporate
rid_001483,ip_019614,LATAM,proxy
rid_014775,ip_019615,EU,residential
rid_003489,ip_019616,LATAM,mobile
rid_000093,ip_019617,NA,residential
rid_017633,ip_019618,LATAM,residential
rid_018456,ip_019619,NA,mobile
rid_000559,ip_019620,LATAM,mobile
rid_002798,ip_019621,APAC,corporate
rid_004873,ip_019622,EU,proxy
rid_016444,ip_019623,APAC,corporate
rid_000445,ip_019624,LATAM,mobile
rid_015954,ip_019625,NA,residential
rid_015548,ip_019626,EU,proxy
rid_008359,ip_019627,APAC,mobile
rid_014843,ip_019628,APAC,residential
rid_005234,ip_019629,NA,mobile
rid_002342,ip_019630,NA,residential
rid_013362,ip_019631,LATAM,residential
rid_009530,ip_019632,NA,proxy
rid_006353,ip_019633,EU,corporate
rid_001022,ip_019634,EU,proxy
rid_019826,ip_019635,APAC,corporate
rid_010130,ip_019636,EU,mobile
rid_014854,ip_019637,LATAM,residential
rid_000022,ip_019638,APAC,mobile
rid_002830,ip_019639,LATAM,mobile
rid_014277,ip_019640,NA,mobile
rid_010066,ip_019641,EU,corporate
rid_016380,ip_019642,NA,proxy
rid_017018,ip_019643,NA,mobile
rid_015030,ip_019644,NA,proxy
rid_018425,ip_019645,NA,corporate
rid_000480,ip_019646,EU,mobile
rid_001349,ip_019647,EU,residential
rid_004353,ip_019648,NA,mobile
rid_002024,ip_019649,LATAM,residential
rid_013782,ip_019650,NA,mobile
rid_017669,ip_019651,NA,mobile
rid_010867,ip_019652,APAC,corporate
rid_017803,ip_019653,NA,corporate
rid_008730,ip_019654,LATAM,residential
rid_010090,ip_019655,APAC,corporate
rid_013351,ip_019656,LATAM,proxy
rid_019766,ip_019657,EU,residential
rid_006269,ip_019658,APAC,mobile
rid_002714,ip_019659,LATAM,mobile
rid_018163,ip_019660,LATAM,mobile
rid_011293,ip_019661,LATAM,mobile
rid_014442,ip_019662,LATAM,mobile
rid_003341,ip_019663,EU,residential
rid_012309,ip_019664,LATAM,proxy
rid_016661,ip_019665,NA,mobile
rid_013492,ip_019666,LATAM,mobile
rid_002006,ip_019667,NA,residential
rid_015549,ip_019668,NA,proxy
rid_012469,ip_019669,LATAM,proxy
rid_009613,ip_019670,EU,proxy
rid_009915,ip_019671,APAC,proxy
rid_016977,ip_019672,EU,residential
rid_012411,ip_019673,EU,mobile
rid_016994,ip_019674,EU,corporate
rid_013289,ip_019675,NA,residential
rid_016983,ip_019676,EU,proxy
rid_008552,ip_019677,LATAM,residential
rid_012739,ip_019678,EU,residential
rid_002679,ip_019679,NA,corporate
rid_012676,ip_019680,EU,corporate
rid_013896,ip_019681,LATAM,residential
rid_012290,ip_019682,LATAM,mobile
rid_007432,ip_019683,EU,corporate
rid_014342,ip_019684,APAC,mobile
rid_016092,ip_019685,NA,proxy
rid_007780,ip_019686,NA,corporate
rid_000588,ip_019687,EU,residential
rid_010319,ip_019688,APAC,proxy
rid_011580,ip_019689,LATAM,proxy
rid_013227,ip_019690,LATAM,proxy
rid_003682,ip_019691,NA,corporate
rid_008190,ip_019692,LATAM,corporate
rid_013854,ip_019693,APAC,corporate
rid_001757,ip_019694,EU,corporate
rid_006835,ip_019695,EU,proxy
rid_007785,ip_019696,EU,residential
rid_006491,ip_019697,EU,proxy
rid_010720,ip_019698,APAC,residential
rid_005266,ip_019699,LATAM,proxy
rid_003043,ip_019700,EU,mobile
rid_010171,ip_019701,LATAM,mobile
rid_014183,ip_019702,LATAM,corporate
rid_004030,ip_019703,LATAM,mobile
rid_005891,ip_019704,LATAM,corporate
rid_002535,ip_019705,APAC,residential
rid_016232,ip_019706,LATAM,proxy
rid_014891,ip_019707,NA,proxy
rid_005216,ip_019708,EU,residential
rid_007674,ip_019709,NA,corporate
rid_015848,ip_019710,APAC,residential
rid_002729,ip_019711,NA,corporate
rid_008985,ip_019712,NA,proxy
rid_014013,ip_019713,NA,mobile
rid_007764,ip_019714,NA,mobile
rid_019393,ip_019715,LATAM,residential
rid_016529,ip_019716,APAC,residential
rid_001473,ip_019717,LATAM,residential
rid_014928,ip_019718,EU,mobile
rid_018734,ip_019719,APAC,residential
rid_000099,ip_019720,APAC,mobile
rid_009680,ip_019721,LATAM,mobile
rid_017933,ip_019722,EU,corporate
rid_007667,ip_019723,NA,mobile
rid_009642,ip_019724,LATAM,mobile
rid_006185,ip_019725,APAC,mobile
rid_009222,ip_019726,NA,proxy
rid_014725,ip_019727,EU,mobile
rid_018533,ip_019728,EU,mobile
rid_018431,ip_019729,APAC,proxy
rid_013682,ip_019730,LATAM,residential
rid_011333,ip_019731,NA,mobile
rid_018128,ip_019732,EU,proxy
rid_002234,ip_019733,NA,mobile
rid_009324,ip_019734,APAC,mobile
rid_016051,ip_019735,EU,corporate
rid_011016,ip_019736,EU,proxy
rid_000987,ip_019737,NA,proxy
rid_003980,ip_019738,EU,residential
rid_008900,ip_019739,APAC,residential
rid_017787,ip_019740,EU,mobile
rid_000168,ip_019741,LATAM,corporate
rid_001427,ip_019742,APAC,corporate
rid_015012,ip_019743,APAC,proxy
rid_007942,ip_019744,NA,mobile
rid_009476,ip_019745,APAC,residential
rid_016665,ip_019746,APAC,corporate
rid_009583,ip_019747,APAC,corporate
rid_003788,ip_019748,EU,mobile
rid_000372,ip_019749,EU,corporate
rid_005179,ip_019750,LATAM,proxy
rid_008449,ip_019751,NA,proxy
rid_005551,ip_019752,APAC,corporate
rid_010246,ip_019753,EU,residential
rid_006972,ip_019754,LATAM,residential
rid_007118,ip_019755,EU,mobile
rid_016124,ip_019756,APAC,corporate
rid_010757,ip_019757,EU,mobile
rid_001461,ip_019758,APAC,corporate
rid_018366,ip_019759,NA,proxy
rid_005518,ip_019760,APAC,residential
rid_016740,ip_019761,NA,proxy
rid_005996,ip_019762,LATAM,proxy
rid_001111,ip_019763,NA,proxy
rid_005897,ip_019764,EU,residential
rid_009190,ip_019765,LATAM,mobile
rid_004977,ip_019766,NA,mobile
rid_010998,ip_019767,LATAM,proxy
rid_000578,ip_019768,NA,proxy
rid_001056,ip_019769,EU,corporate
rid_005886,ip_019770,EU,residential
rid_015359,ip_019771,APAC,residential
rid_001172,ip_019772,EU,corporate
rid_015708,ip_019773,EU,residential
rid_016579,ip_019774,NA,mobile
rid_002333,ip_019775,NA,corporate
rid_012787,ip_019776,LATAM,corporate
rid_003401,ip_019777,NA,mobile
rid_018383,ip_019778,EU,residential
rid_001955,ip_019779,EU,corporate
rid_014368,ip_019780,LATAM,corporate
rid_019070,ip_019781,APAC,proxy
rid_005887,ip_019782,APAC,proxy
rid_008368,ip_019783,NA,corporate
rid_012548,ip_019784,LATAM,mobile
rid_007968,ip_019785,EU,proxy
rid_011088,ip_019786,APAC,proxy
rid_016708,ip_019787,LATAM,mobile
rid_001302,ip_019788,APAC,mobile
rid_016330,ip_019789,EU,residential
rid_014707,ip_019790,NA,mobile
rid_004263,ip_019791,EU,proxy
rid_015295,ip_019792,EU,corporate
rid_016877,ip_019793,NA,residential
rid_001981,ip_019794,NA,mobile
rid_010151,ip_019795,LATAM,corporate
rid_000289,ip_019796,EU,residential
rid_006494,ip_019797,EU,residential
rid_009952,ip_019798,LATAM,residential
rid_015531,ip_019799,LATAM,residential
rid_005646,ip_019800,NA,corporate
rid_004673,ip_019801,NA,corporate
rid_012162,ip_019802,EU,corporate
rid_013817,ip_019803,APAC,proxy
rid_009396,ip_019804,NA,residential
rid_008097,ip_019805,EU,residential
rid_003580,ip_019806,NA,mobile
rid_005600,ip_019807,LATAM,residential
rid_007316,ip_019808,APAC,residential
rid_008644,ip_019809,EU,corporate
rid_011966,ip_019810,LATAM,corporate
rid_001343,ip_019811,NA,residential
rid_005164,ip_019812,EU,residential
rid_012555,ip_019813,LATAM,proxy
rid_019674,ip_019814,LATAM,corporate
rid_017408,ip_019815,LATAM,mobile
rid_002530,ip_019816,APAC,proxy
rid_010918,ip_019817,APAC,mobile
rid_014804,ip_019818,APAC,corporate
rid_002996,ip_019819,APAC,corporate
rid_003993,ip_019820,EU,mobile
rid_012598,ip_019821,EU,proxy
rid_009951,ip_019822,APAC,residential
rid_006042,ip_019823,EU,proxy
rid_009895,ip_019824,APAC,residential
rid_011478,ip_019825,APAC,mobile
rid_012390,ip_019826,NA,proxy
rid_005984,ip_019827,LATAM,proxy
rid_009540,ip_019828,EU,corporate
rid_015251,ip_019829,EU,residential
rid_014113,ip_019830,EU,proxy
rid_011057,ip_019831,LATAM,corporate
rid_007887,ip_019832,APAC,residential
rid_017290,ip_019833,APAC,residential
rid_015399,ip_019834,EU,residential
rid_000598,ip_019835,EU,proxy
rid_005264,ip_019836,NA,proxy
rid_010052,ip_019837,EU,mobile
rid_014910,ip_019838,EU,mobile
rid_016897,ip_019839,APAC,proxy
rid_013371,ip_019840,LATAM,residential
rid_013341,ip_019841,NA,mobile
rid_006805,ip_019842,APAC,residential
rid_005502,ip_019843,LATAM,proxy
rid_000326,ip_019844,APAC,corporate
rid_011720,ip_019845,APAC,mobile
rid_002690,ip_019846,LATAM,residential
rid_011832,ip_019847,APAC,mobile
rid_013278,ip_019848,EU,residential
rid_015448,ip_019849,LATAM,proxy
rid_018591,ip_019850,EU,residential
rid_005925,ip_019851,APAC,mobile
rid_016665,ip_019852,APAC,mobile
rid_007745,ip_019853,APAC,mobile
rid_010663,ip_019854,NA,proxy
rid_016857,ip_019855,LATAM,proxy
rid_006450,ip_019856,APAC,residential
rid_017442,ip_019857,LATAM,mobile
rid_009749,ip_019858,APAC,corporate
rid_014324,ip_019859,APAC,corporate
rid_015287,ip_019860,EU,residential
rid_009338,ip_019861,APAC,proxy
rid_012953,ip_019862,APAC,mobile
rid_002582,ip_019863,EU,residential
rid_013166,ip_019864,LATAM,proxy
rid_003541,ip_019865,APAC,proxy
rid_019894,ip_019866,LATAM,proxy
rid_016875,ip_019867,EU,mobile
rid_019609,ip_019868,EU,mobile
rid_014349,ip_019869,APAC,residential
rid_011826,ip_019870,APAC,corporate
rid_002892,ip_019871,APAC,proxy
rid_009931,ip_019872,LATAM,mobile
rid_019773,ip_019873,APAC,residential
rid_001960,ip_019874,APAC,corporate
rid_014495,ip_019875,EU,corporate
rid_004930,ip_019876,NA,mobile
rid_013719,ip_019877,EU,corporate
rid_017731,ip_019878,LATAM,mobile
rid_009043,ip_019879,EU,proxy
rid_003561,ip_019880,NA,corporate
rid_002619,ip_019881,EU,corporate
rid_013288,ip_019882,APAC,residential
rid_013119,ip_019883,LATAM,mobile
rid_009894,ip_019884,NA,corporate
rid_003427,ip_019885,NA,mobile
rid_002036,ip_019886,EU,proxy
rid_001074,ip_019887,NA,mobile
rid_008981,ip_019888,LATAM,proxy
rid_015385,ip_019889,EU,corporate
rid_010714,ip_019890,LATAM,corporate
rid_006552,ip_019891,EU,proxy
rid_012580,ip_019892,NA,corporate
rid_016621,ip_019893,APAC,mobile
rid_008435,ip_019894,NA,residential
rid_018227,ip_019895,NA,mobile
rid_015761,ip_019896,EU,corporate
rid_013757,ip_019897,APAC,proxy
rid_005277,ip_019898,LATAM,corporate
rid_019139,ip_019899,APAC,mobile
rid_016080,ip_019900,EU,residential
rid_008240,ip_019901,NA,residential
rid_009163,ip_019902,NA,proxy
rid_014708,ip_019903,EU,corporate
rid_017914,ip_019904,LATAM,corporate
rid_004143,ip_019905,LATAM,residential
rid_013254,ip_019906,APAC,residential
rid_010723,ip_019907,NA,proxy
rid_007337,ip_019908,LATAM,corporate
rid_016786,ip_019909,APAC,proxy
rid_001937,ip_019910,APAC,mobile
rid_013443,ip_019911,LATAM,residential
rid_002660,ip_019912,NA,corporate
rid_003513,ip_019913,APAC,mobile
rid_016216,ip_019914,APAC,proxy
rid_010715,ip_019915,APAC,corporate
rid_011502,ip_019916,LATAM,mobile
rid_014091,ip_019917,APAC,residential
rid_017367,ip_019918,LATAM,mobile
rid_005099,ip_019919,LATAM,corporate
rid_011712,ip_019920,LATAM,mobile
rid_014931,ip_019921,APAC,corporate
rid_013802,ip_019922,APAC,mobile
rid_011288,ip_019923,NA,mobile
rid_019368,ip_019924,NA,corporate
rid_007794,ip_019925,LATAM,mobile
rid_011071,ip_019926,EU,proxy
rid_003805,ip_019927,EU,proxy
rid_010611,ip_019928,APAC,residential
rid_002945,ip_019929,EU,corporate
rid_002734,ip_019930,EU,residential
rid_009405,ip_019931,APAC,mobile
rid_001474,ip_019932,APAC,mobile
rid_017510,ip_019933,NA,mobile
rid_012001,ip_019934,LATAM,mobile
rid_016478,ip_019935,LATAM,mobile
rid_005890,ip_019936,APAC,residential
rid_013581,ip_019937,NA,residential
rid_014421,ip_019938,NA,mobile
rid_002389,ip_019939,EU,proxy
rid_006695,ip_019940,LATAM,residential
rid_016175,ip_019941,APAC,mobile
rid_016891,ip_019942,NA,proxy
rid_014025,ip_019943,EU,proxy
rid_000146,ip_019944,EU,mobile
rid_018645,ip_019945,APAC,mobile
rid_010710,ip_019946,EU,corporate
rid_006457,ip_019947,NA,residential
rid_018999,ip_019948,EU,proxy
rid_002686,ip_019949,LATAM,residential
rid_016593,ip_019950,NA,residential
rid_002223,ip_019951,NA,corporate
rid_008566,ip_019952,LATAM,mobile
rid_019278,ip_019953,NA,mobile
rid_008243,ip_019954,NA,corporate
rid_019081,ip_019955,EU,corporate
rid_001977,ip_019956,EU,proxy
rid_000500,ip_019957,EU,proxy
rid_001976,ip_019958,NA,residential
rid_008998,ip_019959,NA,proxy
rid_003956,ip_019960,NA,corporate
rid_018787,ip_019961,APAC,mobile
rid_000946,ip_019962,APAC,residential
rid_002622,ip_019963,EU,proxy
rid_018020,ip_019964,EU,proxy
rid_017092,ip_019965,NA,residential
rid_018669,ip_019966,NA,residential
rid_009791,ip_019967,APAC,proxy
rid_008288,ip_019968,APAC,mobile
rid_018326,ip_019969,LATAM,mobile
rid_006828,ip_019970,LATAM,corporate
rid_002857,ip_019971,APAC,corporate
rid_012859,ip_019972,EU,proxy
rid_007632,ip_019973,LATAM,mobile
rid_009010,ip_019974,NA,proxy
rid_006969,ip_019975,EU,proxy
rid_002612,ip_019976,EU,corporate
rid_014781,ip_019977,APAC,proxy
rid_013324,ip_019978,APAC,proxy
rid_017136,ip_019979,LATAM,proxy
rid_010918,ip_019980,APAC,proxy
rid_008984,ip_019981,LATAM,proxy
rid_005853,ip_019982,NA,residential
rid_009986,ip_019983,APAC,residential
rid_016196,ip_019984,LATAM,proxy
rid_010345,ip_019985,EU,proxy
rid_009500,ip_019986,APAC,proxy
rid_019509,ip_019987,NA,corporate
rid_011631,ip_019988,EU,mobile
rid_010710,ip_019989,APAC,proxy
rid_017367,ip_019990,LATAM,mobile
rid_005052,ip_019991,EU,corporate
rid_012470,ip_019992,NA,corporate
rid_019252,ip_019993,APAC,proxy
rid_014306,ip_019994,NA,corporate
rid_014551,ip_019995,EU,residential
rid_009421,ip_019996,EU,corporate
rid_009393,ip_019997,LATAM,proxy
rid_015548,ip_019998,NA,proxy
rid_012023,ip_019999,EU,residential
rid_017263,ip_020000,LATAM,proxy
rid_015237,ip_020001,LATAM,mobile
rid_004882,ip_020002,LATAM,mobile
rid_005197,ip_020003,LATAM,mobile
rid_001113,ip_020004,LATAM,proxy
rid_003115,ip_020005,NA,mobile
rid_013882,ip_020006,LATAM,proxy
rid_005609,ip_020007,NA,mobile
rid_009743,ip_020008,APAC,corporate
rid_017595,ip_020009,APAC,corporate
rid_011738,ip_020010,NA,proxy
rid_019891,ip_020011,EU,proxy
rid_014905,ip_020012,NA,corporate
rid_010705,ip_020013,APAC,mobile
rid_014498,ip_020014,NA,corporate
rid_001379,ip_020015,LATAM,corporate
rid_015801,ip_020016,LATAM,corporate
rid_017700,ip_020017,EU,corporate
rid_015465,ip_020018,LATAM,mobile
rid_009862,ip_020019,EU,residential
rid_011277,ip_020020,APAC,residential
rid_000646,ip_020021,NA,residential
rid_005547,ip_020022,LATAM,proxy
rid_014769,ip_020023,LATAM,residential
rid_003863,ip_020024,LATAM,proxy
rid_004129,ip_020025,LATAM,corporate
rid_019299,ip_020026,APAC,residential
rid_007769,ip_020027,NA,corporate
rid_017143,ip_020028,LATAM,corporate
rid_006493,ip_020029,APAC,mobile
rid_011592,ip_020030,LATAM,mobile
rid_001491,ip_020031,NA,mobile
rid_007221,ip_020032,EU,corporate
rid_018584,ip_020033,EU,proxy
rid_007036,ip_020034,NA,corporate
rid_001187,ip_020035,NA,corporate
rid_012020,ip_020036,LATAM,corporate
rid_003615,ip_020037,NA,corporate
rid_010156,ip_020038,NA,residential
rid_011802,ip_020039,EU,proxy
rid_006780,ip_020040,LATAM,proxy
rid_000822,ip_020041,EU,corporate
rid_007042,ip_020042,LATAM,mobile
rid_008093,ip_020043,NA,mobile
rid_014453,ip_020044,APAC,residential
rid_018131,ip_020045,LATAM,corporate
rid_000303,ip_020046,EU,mobile
rid_003773,ip_020047,APAC,proxy
rid_001281,ip_020048,LATAM,proxy
rid_014989,ip_020049,EU,corporate
rid_003182,ip_020050,APAC,mobile
rid_007109,ip_020051,APAC,mobile
rid_002069,ip_020052,APAC,corporate
rid_009823,ip_020053,LATAM,residential
rid_014530,ip_020054,LATAM,mobile
rid_006844,ip_020055,EU,residential
rid_002266,ip_020056,APAC,mobile
rid_001799,ip_020057,LATAM,proxy
rid_001964,ip_020058,NA,proxy
rid_008933,ip_020059,EU,proxy
rid_011631,ip_020060,LATAM,mobile
rid_018923,ip_020061,APAC,mobile
rid_016308,ip_020062,APAC,mobile
rid_013707,ip_020063,NA,residential
rid_015908,ip_020064,NA,corporate
rid_006249,ip_020065,EU,proxy
rid_018441,ip_020066,EU,mobile
rid_011899,ip_020067,EU,corporate
rid_007573,ip_020068,EU,proxy
rid_003486,ip_020069,EU,residential
rid_000368,ip_020070,NA,proxy
rid_014855,ip_020071,LATAM,corporate
rid_007812,ip_020072,LATAM,proxy
rid_017889,ip_020073,LATAM,mobile
rid_001100,ip_020074,NA,residential
rid_004177,ip_020075,LATAM,residential
rid_008549,ip_020076,NA,residential
rid_006738,ip_020077,EU,corporate
rid_005432,ip_020078,EU,mobile
rid_012948,ip_020079,APAC,corporate
rid_009404,ip_020080,EU,residential
rid_019054,ip_020081,LATAM,mobile
rid_008748,ip_020082,NA,corporate
rid_018807,ip_020083,NA,mobile
rid_010236,ip_020084,NA,mobile
rid_007622,ip_020085,APAC,corporate
rid_014154,ip_020086,NA,proxy
rid_015101,ip_020087,LATAM,residential
rid_015873,ip_020088,EU,corporate
rid_013856,ip_020089,LATAM,residential
rid_003374,ip_020090,APAC,residential
rid_018226,ip_020091,LATAM,proxy
rid_017599,ip_020092,APAC,proxy
rid_011189,ip_020093,NA,mobile
rid_005238,ip_020094,LATAM,residential
rid_012487,ip_020095,APAC,proxy
rid_010294,ip_020096,APAC,mobile
rid_015604,ip_020097,NA,corporate
rid_010563,ip_020098,LATAM,proxy
rid_019550,ip_020099,LATAM,mobile
rid_016930,ip_020100,APAC,mobile
rid_019594,ip_020101,APAC,mobile
rid_011121,ip_020102,EU,proxy
rid_013584,ip_020103,LATAM,corporate
rid_004006,ip_020104,EU,proxy
rid_013027,ip_020105,APAC,corporate
rid_002267,ip_020106,NA,residential
rid_014325,ip_020107,EU,proxy
rid_008257,ip_020108,NA,mobile
rid_010004,ip_020109,NA,proxy
rid_009007,ip_020110,LATAM,corporate
