real_identity_id,known_user_id,account_created_at,home_region,primary_channel,trust_status
rid_017987,ku_017987,2025-07-07 08:30:00,LATAM,affiliate,normal
rid_017988,ku_017988,2025-07-07 08:45:00,EU,direct,normal
rid_017989,ku_017989,2025-07-07 09:00:00,NA,direct,normal
rid_017990,ku_017990,2025-07-07 09:15:00,EU,organic,normal
rid_017991,ku_017991,2025-07-07 09:30:00,LATAM,affiliate,watch
rid_017992,ku_017992,2025-07-07 09:45:00,LATAM,direct,normal
rid_017993,ku_017993,2025-07-07 10:00:00,NA,paid_search,watch
rid_017994,ku_017994,2025-07-07 10:15:00,LATAM,organic,normal
rid_017995,ku_017995,2025-07-07 10:30:00,EU,affiliate,normal
rid_017996,ku_017996,2025-07-07 10:45:00,EU,organic,normal
rid_017997,ku_017997,2025-07-07 11:00:00,NA,paid_search,normal
rid_017998,ku_017998,2025-07-07 11:15:00,LATAM,affiliate,normal
rid_017999,ku_017999,2025-07-07 11:30:00,LATAM,organic,normal
rid_018000,ku_018000,2025-07-07 11:45:00,APAC,affiliate,review
rid_018001,ku_018001,2025-07-07 12:00:00,APAC,paid_search,normal
rid_018002,ku_018002,2025-07-07 12:15:00,LATAM,paid_search,review
rid_018003,ku_018003,2025-07-07 12:30:00,NA,affiliate,normal
rid_018004,ku_018004,2025-07-07 12:45:00,NA,direct,watch
rid_018005,ku_018005,2025-07-07 13:00:00,NA,affiliate,normal
rid_018006,ku_018006,2025-07-07 13:15:00,EU,direct,normal
rid_018007,ku_018007,2025-07-07 13:30:00,EU,direct,normal
rid_018008,ku_018008,2025-07-07 13:45:00,NA,social,review
rid_018009,ku_018009,2025-07-07 14:00:00,APAC,paid_search,normal
rid_018010,ku_018010,2025-07-07 14:15:00,NA,organic,normal
rid_018011,ku_018011,2025-07-07 14:30:00,LATAM,affiliate,normal
rid_018012,ku_018012,2025-07-07 14:45:00,APAC,affiliate,normal
rid_018013,ku_018013,2025-07-07 15:00:00,LATAM,organic,normal
rid_018014,ku_018014,2025-07-07 15:15:00,NA,direct,normal
rid_018015,ku_018015,2025-07-07 15:30:00,LATAM,direct,normal
rid_018016,ku_018016,2025-07-07 15:45:00,APAC,organic,watch
rid_018017,ku_018017,2025-07-07 16:00:00,LATAM,organic,normal
rid_018018,ku_018018,2025-07-07 16:15:00,APAC,paid_search,normal
rid_018019,ku_018019,2025-07-07 16:30:00,APAC,affiliate,normal
rid_018020,ku_018020,2025-07-07 16:45:00,NA,affiliate,normal
rid_018021,ku_018021,2025-07-07 17:00:00,APAC,direct,normal
rid_018022,ku_018022,2025-07-07 17:15:00,EU,paid_search,normal
rid_018023,ku_018023,2025-07-07 17:30:00,LATAM,paid_search,normal
rid_018024,ku_018024,2025-07-07 17:45:00,APAC,affiliate,normal
rid_018025,ku_018025,2025-07-07 18:00:00,NA,organic,normal
rid_018026,ku_018026,2025-07-07 18:15:00,LATAM,organic,normal
rid_018027,ku_018027,2025-07-07 18:30:00,NA,organic,watch
rid_018028,ku_018028,2025-07-07 18:45:00,EU,affiliate,normal
rid_018029,ku_018029,2025-07-07 19:00:00,NA,affiliate,normal
rid_018030,ku_018030,2025-07-07 19:15:00,LATAM,paid_search,normal
rid_018031,ku_018031,2025-07-07 19:30:00,NA,affiliate,review
rid_018032,ku_018032,2025-07-07 19:45:00,LATAM,organic,normal
rid_018033,ku_018033,2025-07-07 20:00:00,NA,organic,normal
rid_018034,ku_018034,2025-07-07 20:15:00,APAC,affiliate,normal
rid_018035,ku_018035,2025-07-07 20:30:00,NA,affiliate,normal
rid_018036,ku_018036,2025-07-07 20:45:00,EU,social,normal
rid_018037,ku_018037,2025-07-07 21:00:00,APAC,paid_search,normal
rid_018038,ku_018038,2025-07-07 21:15:00,APAC,paid_search,normal
rid_018039,ku_018039,2025-07-07 21:30:00,LATAM,direct,normal
rid_018040,ku_018040,2025-07-07 21:45:00,LATAM,social,normal
rid_018041,ku_018041,2025-07-07 22:00:00,APAC,social,normal
rid_018042,ku_018042,2025-07-07 22:15:00,EU,direct,normal
rid_018043,ku_018043,2025-07-07 22:30:00,EU,social,normal
rid_018044,ku_018044,2025-07-07 22:45:00,LATAM,organic,review
rid_018045,ku_018045,2025-07-07 23:00:00,APAC,social,normal
rid_018046,ku_018046,2025-07-07 23:15:00,LATAM,affiliate,normal
rid_018047,ku_018047,2025-07-07 23:30:00,EU,organic,normal
rid_018048,ku_018048,2025-07-07 23:45:00,EU,organic,normal
rid_018049,ku_018049,2025-07-08 00:00:00,LATAM,organic,normal
rid_018050,ku_018050,2025-07-08 00:15:00,APAC,direct,normal
rid_018051,ku_018051,2025-07-08 00:30:00,NA,organic,normal
rid_018052,ku_018052,2025-07-08 00:45:00,APAC,organic,normal
rid_018053,ku_018053,2025-07-08 01:00:00,NA,direct,normal
rid_018054,ku_018054,2025-07-08 01:15:00,LATAM,paid_search,watch
rid_018055,ku_018055,2025-07-08 01:30:00,NA,direct,normal
rid_018056,ku_018056,2025-07-08 01:45:00,LATAM,paid_search,normal
rid_018057,ku_018057,2025-07-08 02:00:00,LATAM,social,normal
rid_018058,ku_018058,2025-07-08 02:15:00,NA,paid_search,normal
rid_018059,ku_018059,2025-07-08 02:30:00,APAC,organic,normal
rid_018060,ku_018060,2025-07-08 02:45:00,NA,direct,normal
rid_018061,ku_018061,2025-07-08 03:00:00,EU,social,normal
rid_018062,ku_018062,2025-07-08 03:15:00,EU,affiliate,normal
rid_018063,ku_018063,2025-07-08 03:30:00,APAC,social,normal
rid_018064,ku_018064,2025-07-08 03:45:00,LATAM,affiliate,normal
rid_018065,ku_018065,2025-07-08 04:00:00,EU,direct,normal
rid_018066,ku_018066,2025-07-08 04:15:00,EU,affiliate,normal
rid_018067,ku_018067,2025-07-08 04:30:00,NA,social,normal
rid_018068,ku_018068,2025-07-08 04:45:00,LATAM,direct,normal
rid_018069,ku_018069,2025-07-08 05:00:00,EU,paid_search,normal
rid_018070,ku_018070,2025-07-08 05:15:00,EU,direct,watch
rid_018071,ku_018071,2025-07-08 05:30:00,NA,direct,normal
rid_018072,ku_018072,2025-07-08 05:45:00,EU,affiliate,normal
rid_018073,ku_018073,2025-07-08 06:00:00,APAC,affiliate,normal
rid_018074,ku_018074,2025-07-08 06:15:00,LATAM,social,watch
rid_018075,ku_018075,2025-07-08 06:30:00,EU,organic,normal
rid_018076,ku_018076,2025-07-08 06:45:00,APAC,paid_search,normal
rid_018077,ku_018077,2025-07-08 07:00:00,LATAM,social,normal
rid_018078,ku_018078,2025-07-08 07:15:00,EU,organic,normal
rid_018079,ku_018079,2025-07-08 07:30:00,EU,social,normal
rid_018080,ku_018080,2025-07-08 07:45:00,NA,affiliate,normal
rid_018081,ku_018081,2025-07-08 08:00:00,LATAM,direct,normal
rid_018082,ku_018082,2025-07-08 08:15:00,NA,organic,normal
rid_018083,ku_018083,2025-07-08 08:30:00,NA,social,normal
rid_018084,ku_018084,2025-07-08 08:45:00,NA,social,normal
rid_018085,ku_018085,2025-07-08 09:00:00,APAC,organic,normal
rid_018086,ku_018086,2025-07-08 09:15:00,EU,affiliate,normal
rid_018087,ku_018087,2025-07-08 09:30:00,APAC,paid_search,normal
rid_018088,ku_018088,2025-07-08 09:45:00,APAC,organic,normal
rid_018089,ku_018089,2025-07-08 10:00:00,NA,organic,watch
rid_018090,ku_018090,2025-07-08 10:15:00,EU,social,normal
rid_018091,ku_018091,2025-07-08 10:30:00,NA,social,normal
rid_018092,ku_018092,2025-07-08 10:45:00,NA,direct,normal
rid_018093,ku_018093,2025-07-08 11:00:00,EU,organic,normal
rid_018094,ku_018094,2025-07-08 11:15:00,EU,organic,normal
rid_018095,ku_018095,2025-07-08 11:30:00,NA,paid_search,review
rid_018096,ku_018096,2025-07-08 11:45:00,EU,social,normal
rid_018097,ku_018097,2025-07-08 12:00:00,EU,social,normal
rid_018098,ku_018098,2025-07-08 12:15:00,LATAM,social,normal
rid_018099,ku_018099,2025-07-08 12:30:00,APAC,direct,normal
rid_018100,ku_018100,2025-07-08 12:45:00,EU,organic,normal
rid_018101,ku_018101,2025-07-08 13:00:00,EU,direct,normal
rid_018102,ku_018102,2025-07-08 13:15:00,NA,organic,normal
rid_018103,ku_018103,2025-07-08 13:30:00,EU,affiliate,normal
rid_018104,ku_018104,2025-07-08 13:45:00,APAC,paid_search,normal
rid_018105,ku_018105,2025-07-08 14:00:00,NA,direct,watch
rid_018106,ku_018106,2025-07-08 14:15:00,LATAM,affiliate,normal
rid_018107,ku_018107,2025-07-08 14:30:00,APAC,paid_search,normal
rid_018108,ku_018108,2025-07-08 14:45:00,LATAM,affiliate,normal
rid_018109,ku_018109,2025-07-08 15:00:00,EU,organic,normal
rid_018110,ku_018110,2025-07-08 15:15:00,LATAM,paid_search,normal
rid_018111,ku_018111,2025-07-08 15:30:00,EU,direct,normal
rid_018112,ku_018112,2025-07-08 15:45:00,LATAM,organic,normal
rid_018113,ku_018113,2025-07-08 16:00:00,APAC,affiliate,normal
rid_018114,ku_018114,2025-07-08 16:15:00,APAC,organic,watch
rid_018115,ku_018115,2025-07-08 16:30:00,NA,paid_search,normal
rid_018116,ku_018116,2025-07-08 16:45:00,LATAM,social,normal
rid_018117,ku_018117,2025-07-08 17:00:00,NA,affiliate,normal
rid_018118,ku_018118,2025-07-08 17:15:00,NA,social,normal
rid_018119,ku_018119,2025-07-08 17:30:00,EU,direct,normal
rid_018120,ku_018120,2025-07-08 17:45:00,LATAM,social,normal
rid_018121,ku_018121,2025-07-08 18:00:00,LATAM,organic,normal
rid_018122,ku_018122,2025-07-08 18:15:00,LATAM,organic,normal
rid_018123,ku_018123,2025-07-08 18:30:00,APAC,paid_search,normal
rid_018124,ku_018124,2025-07-08 18:45:00,LATAM,direct,normal
rid_018125,ku_018125,2025-07-08 19:00:00,EU,paid_search,normal
rid_018126,ku_018126,2025-07-08 19:15:00,EU,organic,watch
rid_018127,ku_018127,2025-07-08 19:30:00,NA,direct,watch
rid_018128,ku_018128,2025-07-08 19:45:00,LATAM,direct,normal
rid_018129,ku_018129,2025-07-08 20:00:00,EU,social,normal
rid_018130,ku_018130,2025-07-08 20:15:00,NA,social,watch
rid_018131,ku_018131,2025-07-08 20:30:00,EU,organic,normal
rid_018132,ku_018132,2025-07-08 20:45:00,APAC,affiliate,normal
rid_018133,ku_018133,2025-07-08 21:00:00,EU,social,normal
rid_018134,ku_018134,2025-07-08 21:15:00,EU,organic,normal
rid_018135,ku_018135,2025-07-08 21:30:00,EU,direct,normal
rid_018136,ku_018136,2025-07-08 21:45:00,APAC,affiliate,normal
rid_018137,ku_018137,2025-07-08 22:00:00,APAC,direct,normal
rid_018138,ku_018138,2025-07-08 22:15:00,APAC,direct,watch
rid_018139,ku_018139,2025-07-08 22:30:00,NA,direct,normal
rid_018140,ku_018140,2025-07-08 22:45:00,EU,organic,normal
rid_018141,ku_018141,2025-07-08 23:00:00,APAC,direct,normal
rid_018142,ku_018142,2025-07-08 23:15:00,NA,organic,normal
rid_018143,ku_018143,2025-07-08 23:30:00,NA,affiliate,normal
rid_018144,ku_018144,2025-07-08 23:45:00,EU,direct,normal
rid_018145,ku_018145,2025-07-09 00:00:00,APAC,paid_search,normal
rid_018146,ku_018146,2025-07-09 00:15:00,APAC,direct,normal
rid_018147,ku_018147,2025-07-09 00:30:00,NA,direct,normal
rid_018148,ku_018148,2025-07-09 00:45:00,APAC,direct,normal
rid_018149,ku_018149,2025-07-09 01:00:00,NA,affiliate,normal
rid_018150,ku_018150,2025-07-09 01:15:00,APAC,paid_search,normal
rid_018151,ku_018151,2025-07-09 01:30:00,APAC,social,normal
rid_018152,ku_018152,2025-07-09 01:45:00,NA,paid_search,normal
rid_018153,ku_018153,2025-07-09 02:00:00,EU,affiliate,normal
rid_018154,ku_018154,2025-07-09 02:15:00,LATAM,organic,normal
rid_018155,ku_018155,2025-07-09 02:30:00,EU,organic,normal
rid_018156,ku_018156,2025-07-09 02:45:00,APAC,affiliate,normal
rid_018157,ku_018157,2025-07-09 03:00:00,APAC,direct,normal
rid_018158,ku_018158,2025-07-09 03:15:00,NA,paid_search,normal
rid_018159,ku_018159,2025-07-09 03:30:00,LATAM,direct,normal
rid_018160,ku_018160,2025-07-09 03:45:00,EU,social,normal
rid_018161,ku_018161,2025-07-09 04:00:00,LATAM,affiliate,normal
rid_018162,ku_018162,2025-07-09 04:15:00,EU,organic,watch
rid_018163,ku_018163,2025-07-09 04:30:00,APAC,organic,normal
rid_018164,ku_018164,2025-07-09 04:45:00,EU,social,normal
rid_018165,ku_018165,2025-07-09 05:00:00,LATAM,paid_search,normal
rid_018166,ku_018166,2025-07-09 05:15:00,NA,affiliate,normal
rid_018167,ku_018167,2025-07-09 05:30:00,LATAM,social,normal
rid_018168,ku_018168,2025-07-09 05:45:00,NA,social,normal
rid_018169,ku_018169,2025-07-09 06:00:00,LATAM,paid_search,normal
rid_018170,ku_018170,2025-07-09 06:15:00,NA,direct,normal
rid_018171,ku_018171,2025-07-09 06:30:00,NA,social,normal
rid_018172,ku_018172,2025-07-09 06:45:00,NA,social,normal
rid_018173,ku_018173,2025-07-09 07:00:00,APAC,social,normal
rid_018174,ku_018174,2025-07-09 07:15:00,EU,organic,normal
rid_018175,ku_018175,2025-07-09 07:30:00,APAC,organic,normal
rid_018176,ku_018176,2025-07-09 07:45:00,LATAM,organic,normal
rid_018177,ku_018177,2025-07-09 08:00:00,NA,social,normal
rid_018178,ku_018178,2025-07-09 08:15:00,APAC,social,normal
rid_018179,ku_018179,2025-07-09 08:30:00,APAC,direct,normal
rid_018180,ku_018180,2025-07-09 08:45:00,EU,organic,normal
rid_018181,ku_018181,2025-07-09 09:00:00,LATAM,direct,normal
rid_018182,ku_018182,2025-07-09 09:15:00,APAC,direct,watch
rid_018183,ku_018183,2025-07-09 09:30:00,NA,affiliate,normal
rid_018184,ku_018184,2025-07-09 09:45:00,APAC,organic,normal
rid_018185,ku_018185,2025-07-09 10:00:00,EU,direct,normal
rid_018186,ku_018186,2025-07-09 10:15:00,NA,paid_search,normal
rid_018187,ku_018187,2025-07-09 10:30:00,LATAM,organic,normal
rid_018188,ku_018188,2025-07-09 10:45:00,NA,affiliate,normal
rid_018189,ku_018189,2025-07-09 11:00:00,NA,paid_search,normal
rid_018190,ku_018190,2025-07-09 11:15:00,NA,paid_search,normal
rid_018191,ku_018191,2025-07-09 11:30:00,LATAM,paid_search,normal
rid_018192,ku_018192,2025-07-09 11:45:00,APAC,organic,normal
rid_018193,ku_018193,2025-07-09 12:00:00,LATAM,organic,normal
rid_018194,ku_018194,2025-07-09 12:15:00,EU,organic,normal
rid_018195,ku_018195,2025-07-09 12:30:00,NA,paid_search,normal
rid_018196,ku_018196,2025-07-09 12:45:00,EU,organic,normal
rid_018197,ku_018197,2025-07-09 13:00:00,NA,direct,normal
rid_018198,ku_018198,2025-07-09 13:15:00,APAC,paid_search,normal
rid_018199,ku_018199,2025-07-09 13:30:00,EU,affiliate,normal
rid_018200,ku_018200,2025-07-09 13:45:00,LATAM,social,watch
rid_018201,ku_018201,2025-07-09 14:00:00,EU,paid_search,normal
rid_018202,ku_018202,2025-07-09 14:15:00,EU,paid_search,normal
rid_018203,ku_018203,2025-07-09 14:30:00,LATAM,paid_search,normal
rid_018204,ku_018204,2025-07-09 14:45:00,APAC,organic,normal
rid_018205,ku_018205,2025-07-09 15:00:00,NA,organic,normal
rid_018206,ku_018206,2025-07-09 15:15:00,EU,affiliate,normal
rid_018207,ku_018207,2025-07-09 15:30:00,EU,paid_search,normal
rid_018208,ku_018208,2025-07-09 15:45:00,APAC,affiliate,normal
rid_018209,ku_018209,2025-07-09 16:00:00,APAC,affiliate,normal
rid_018210,ku_018210,2025-07-09 16:15:00,APAC,paid_search,normal
rid_018211,ku_018211,2025-07-09 16:30:00,LATAM,affiliate,normal
rid_018212,ku_018212,2025-07-09 16:45:00,APAC,paid_search,normal
rid_018213,ku_018213,2025-07-09 17:00:00,EU,organic,normal
rid_018214,ku_018214,2025-07-09 17:15:00,NA,affiliate,normal
rid_018215,ku_018215,2025-07-09 17:30:00,APAC,direct,normal
rid_018216,ku_018216,2025-07-09 17:45:00,EU,organic,normal
rid_018217,ku_018217,2025-07-09 18:00:00,EU,organic,normal
rid_018218,ku_018218,2025-07-09 18:15:00,LATAM,direct,normal
rid_018219,ku_018219,2025-07-09 18:30:00,LATAM,social,normal
rid_018220,ku_018220,2025-07-09 18:45:00,EU,social,normal
rid_018221,ku_018221,2025-07-09 19:00:00,APAC,organic,watch
rid_018222,ku_018222,2025-07-09 19:15:00,LATAM,paid_search,normal
rid_018223,ku_018223,2025-07-09 19:30:00,NA,paid_search,normal
rid_018224,ku_018224,2025-07-09 19:45:00,EU,social,normal
rid_018225,ku_018225,2025-07-09 20:00:00,APAC,paid_search,normal
rid_018226,ku_018226,2025-07-09 20:15:00,EU,affiliate,normal
rid_018227,ku_018227,2025-07-09 20:30:00,LATAM,organic,normal
rid_018228,ku_018228,2025-07-09 20:45:00,EU,organic,normal
rid_018229,ku_018229,2025-07-09 21:00:00,NA,organic,normal
rid_018230,ku_018230,2025-07-09 21:15:00,EU,paid_search,normal
rid_018231,ku_018231,2025-07-09 21:30:00,EU,organic,normal
rid_018232,ku_018232,2025-07-09 21:45:00,LATAM,paid_search,normal
rid_018233,ku_018233,2025-07-09 22:00:00,NA,social,normal
rid_018234,ku_018234,2025-07-09 22:15:00,NA,affiliate,normal
rid_018235,ku_018235,2025-07-09 22:30:00,NA,direct,normal
rid_018236,ku_018236,2025-07-09 22:45:00,APAC,social,normal
rid_018237,ku_018237,2025-07-09 23:00:00,LATAM,social,review
rid_018238,ku_018238,2025-07-09 23:15:00,APAC,affiliate,normal
rid_018239,ku_018239,2025-07-09 23:30:00,LATAM,direct,normal
rid_018240,ku_018240,2025-07-09 23:45:00,LATAM,social,normal
rid_018241,ku_018241,2025-07-10 00:00:00,APAC,direct,normal
rid_018242,ku_018242,2025-07-10 00:15:00,APAC,social,normal
rid_018243,ku_018243,2025-07-10 00:30:00,NA,affiliate,normal
rid_018244,ku_018244,2025-07-10 00:45:00,LATAM,social,normal
rid_018245,ku_018245,2025-07-10 01:00:00,LATAM,social,normal
rid_018246,ku_018246,2025-07-10 01:15:00,LATAM,direct,normal
rid_018247,ku_018247,2025-07-10 01:30:00,LATAM,social,normal
rid_018248,ku_018248,2025-07-10 01:45:00,EU,paid_search,normal
rid_018249,ku_018249,2025-07-10 02:00:00,NA,affiliate,normal
rid_018250,ku_018250,2025-07-10 02:15:00,LATAM,paid_search,normal
rid_018251,ku_018251,2025-07-10 02:30:00,EU,paid_search,normal
rid_018252,ku_018252,2025-07-10 02:45:00,LATAM,direct,normal
rid_018253,ku_018253,2025-07-10 03:00:00,APAC,social,normal
rid_018254,ku_018254,2025-07-10 03:15:00,EU,paid_search,normal
rid_018255,ku_018255,2025-07-10 03:30:00,EU,direct,watch
rid_018256,ku_018256,2025-07-10 03:45:00,APAC,social,normal
rid_018257,ku_018257,2025-07-10 04:00:00,EU,affiliate,normal
rid_018258,ku_018258,2025-07-10 04:15:00,EU,social,normal
rid_018259,ku_018259,2025-07-10 04:30:00,NA,organic,normal
rid_018260,ku_018260,2025-07-10 04:45:00,APAC,affiliate,normal
rid_018261,ku_018261,2025-07-10 05:00:00,NA,affiliate,normal
rid_018262,ku_018262,2025-07-10 05:15:00,NA,organic,normal
rid_018263,ku_018263,2025-07-10 05:30:00,NA,affiliate,normal
rid_018264,ku_018264,2025-07-10 05:45:00,APAC,direct,normal
rid_018265,ku_018265,2025-07-10 06:00:00,NA,direct,normal
rid_018266,ku_018266,2025-07-10 06:15:00,EU,affiliate,normal
rid_018267,ku_018267,2025-07-10 06:30:00,NA,social,normal
rid_018268,ku_018268,2025-07-10 06:45:00,APAC,organic,normal
rid_018269,ku_018269,2025-07-10 07:00:00,NA,direct,normal
rid_018270,ku_018270,2025-07-10 07:15:00,NA,social,normal
rid_018271,ku_018271,2025-07-10 07:30:00,EU,affiliate,normal
rid_018272,ku_018272,2025-07-10 07:45:00,APAC,affiliate,normal
rid_018273,ku_018273,2025-07-10 08:00:00,NA,organic,normal
rid_018274,ku_018274,2025-07-10 08:15:00,EU,direct,normal
rid_018275,ku_018275,2025-07-10 08:30:00,LATAM,organic,watch
rid_018276,ku_018276,2025-07-10 08:45:00,APAC,direct,watch
rid_018277,ku_018277,2025-07-10 09:00:00,LATAM,affiliate,normal
rid_018278,ku_018278,2025-07-10 09:15:00,EU,paid_search,normal
rid_018279,ku_018279,2025-07-10 09:30:00,LATAM,direct,normal
rid_018280,ku_018280,2025-07-10 09:45:00,NA,affiliate,normal
rid_018281,ku_018281,2025-07-10 10:00:00,APAC,social,normal
rid_018282,ku_018282,2025-07-10 10:15:00,EU,affiliate,normal
rid_018283,ku_018283,2025-07-10 10:30:00,NA,organic,normal
rid_018284,ku_018284,2025-07-10 10:45:00,LATAM,direct,normal
rid_018285,ku_018285,2025-07-10 11:00:00,APAC,social,normal
rid_018286,ku_018286,2025-07-10 11:15:00,NA,social,normal
rid_018287,ku_018287,2025-07-10 11:30:00,NA,paid_search,normal
rid_018288,ku_018288,2025-07-10 11:45:00,APAC,affiliate,normal
rid_018289,ku_018289,2025-07-10 12:00:00,APAC,direct,normal
rid_018290,ku_018290,2025-07-10 12:15:00,NA,affiliate,normal
rid_018291,ku_018291,2025-07-10 12:30:00,LATAM,social,normal
rid_018292,ku_018292,2025-07-10 12:45:00,APAC,direct,normal
rid_018293,ku_018293,2025-07-10 13:00:00,EU,social,normal
rid_018294,ku_018294,2025-07-10 13:15:00,NA,affiliate,normal
rid_018295,ku_018295,2025-07-10 13:30:00,EU,organic,normal
rid_018296,ku_018296,2025-07-10 13:45:00,EU,direct,watch
rid_018297,ku_018297,2025-07-10 14:00:00,NA,direct,normal
rid_018298,ku_018298,2025-07-10 14:15:00,EU,social,normal
rid_018299,ku_018299,2025-07-10 14:30:00,NA,paid_search,normal
rid_018300,ku_018300,2025-07-10 14:45:00,NA,paid_search,normal
rid_018301,ku_018301,2025-07-10 15:00:00,NA,affiliate,normal
rid_018302,ku_018302,2025-07-10 15:15:00,EU,social,normal
rid_018303,ku_018303,2025-07-10 15:30:00,EU,paid_search,normal
rid_018304,ku_018304,2025-07-10 15:45:00,EU,direct,normal
rid_018305,ku_018305,2025-07-10 16:00:00,APAC,affiliate,normal
rid_018306,ku_018306,2025-07-10 16:15:00,APAC,paid_search,normal
rid_018307,ku_018307,2025-07-10 16:30:00,NA,affiliate,normal
rid_018308,ku_018308,2025-07-10 16:45:00,LATAM,affiliate,normal
rid_018309,ku_018309,2025-07-10 17:00:00,APAC,direct,normal
rid_018310,ku_018310,2025-07-10 17:15:00,EU,direct,normal
rid_018311,ku_018311,2025-07-10 17:30:00,NA,direct,normal
rid_018312,ku_018312,2025-07-10 17:45:00,LATAM,direct,normal
rid_018313,ku_018313,2025-07-10 18:00:00,APAC,affiliate,normal
rid_018314,ku_018314,2025-07-10 18:15:00,EU,affiliate,normal
rid_018315,ku_018315,2025-07-10 18:30:00,NA,organic,normal
rid_018316,ku_018316,2025-07-10 18:45:00,NA,affiliate,normal
rid_018317,ku_018317,2025-07-10 19:00:00,EU,direct,normal
rid_018318,ku_018318,2025-07-10 19:15:00,NA,paid_search,normal
rid_018319,ku_018319,2025-07-10 19:30:00,NA,paid_search,normal
rid_018320,ku_018320,2025-07-10 19:45:00,EU,organic,normal
rid_018321,ku_018321,2025-07-10 20:00:00,NA,social,normal
rid_018322,ku_018322,2025-07-10 20:15:00,EU,organic,normal
rid_018323,ku_018323,2025-07-10 20:30:00,LATAM,social,normal
rid_018324,ku_018324,2025-07-10 20:45:00,LATAM,affiliate,normal
rid_018325,ku_018325,2025-07-10 21:00:00,NA,direct,normal
rid_018326,ku_018326,2025-07-10 21:15:00,APAC,social,normal
rid_018327,ku_018327,2025-07-10 21:30:00,LATAM,affiliate,normal
rid_018328,ku_018328,2025-07-10 21:45:00,APAC,paid_search,normal
rid_018329,ku_018329,2025-07-10 22:00:00,EU,affiliate,normal
rid_018330,ku_018330,2025-07-10 22:15:00,EU,affiliate,normal
