real_identity_id,cookie_id,browser_family,cookie_created_at,reset_generation
rid_010694,ck_036471,firefox,2025-02-18 15:10:00,1
rid_002240,ck_036472,edge,2025-02-18 15:15:00,0
rid_001222,ck_036473,chrome,2025-02-18 15:20:00,3
rid_018108,ck_036474,chrome,2025-02-18 15:25:00,1
rid_006003,ck_036475,edge,2025-02-18 15:30:00,2
rid_014758,ck_036476,firefox,2025-02-18 15:35:00,2
rid_009032,ck_036477,safari,2025-02-18 15:40:00,3
rid_015447,ck_036478,safari,2025-02-18 15:45:00,1
rid_018131,ck_036479,firefox,2025-02-18 15:50:00,2
rid_019521,ck_036480,safari,2025-02-18 15:55:00,0
rid_003214,ck_036481,edge,2025-02-18 16:00:00,3
rid_013248,ck_036482,edge,2025-02-18 16:05:00,2
rid_017847,ck_036483,chrome,2025-02-18 16:10:00,3
rid_012884,ck_036484,safari,2025-02-18 16:15:00,1
rid_003143,ck_036485,firefox,2025-02-18 16:20:00,0
rid_018717,ck_036486,edge,2025-02-18 16:25:00,1
rid_009559,ck_036487,firefox,2025-02-18 16:30:00,3
rid_012644,ck_036488,firefox,2025-02-18 16:35:00,0
rid_009045,ck_036489,firefox,2025-02-18 16:40:00,0
rid_013899,ck_036490,chrome,2025-02-18 16:45:00,2
rid_010221,ck_036491,chrome,2025-02-18 16:50:00,1
rid_001210,ck_036492,safari,2025-02-18 16:55:00,1
rid_006269,ck_036493,safari,2025-02-18 17:00:00,3
rid_013413,ck_036494,chrome,2025-02-18 17:05:00,3
rid_006854,ck_036495,safari,2025-02-18 17:10:00,2
rid_009885,ck_036496,firefox,2025-02-18 17:15:00,3
rid_003040,ck_036497,chrome,2025-02-18 17:20:00,1
rid_004146,ck_036498,chrome,2025-02-18 17:25:00,0
rid_013380,ck_036499,safari,2025-02-18 17:30:00,0
rid_016651,ck_036500,firefox,2025-02-18 17:35:00,1
rid_009247,ck_036501,safari,2025-02-18 17:40:00,3
rid_007848,ck_036502,safari,2025-02-18 17:45:00,1
rid_011913,ck_036503,safari,2025-02-18 17:50:00,1
rid_008793,ck_036504,chrome,2025-02-18 17:55:00,1
rid_018658,ck_036505,firefox,2025-02-18 18:00:00,3
rid_010805,ck_036506,firefox,2025-02-18 18:05:00,3
rid_003616,ck_036507,firefox,2025-02-18 18:10:00,3
rid_017030,ck_036508,chrome,2025-02-18 18:15:00,3
rid_018373,ck_036509,chrome,2025-02-18 18:20:00,3
rid_004967,ck_036510,safari,2025-02-18 18:25:00,1
rid_014310,ck_036511,edge,2025-02-18 18:30:00,1
rid_012377,ck_036512,firefox,2025-02-18 18:35:00,2
rid_001737,ck_036513,edge,2025-02-18 18:40:00,0
rid_017909,ck_036514,edge,2025-02-18 18:45:00,3
rid_019358,ck_036515,chrome,2025-02-18 18:50:00,1
rid_011258,ck_036516,chrome,2025-02-18 18:55:00,0
rid_012078,ck_036517,safari,2025-02-18 19:00:00,3
rid_004121,ck_036518,safari,2025-02-18 19:05:00,1
rid_012283,ck_036519,edge,2025-02-18 19:10:00,3
rid_011493,ck_036520,chrome,2025-02-18 19:15:00,3
rid_008062,ck_036521,firefox,2025-02-18 19:20:00,0
rid_010089,ck_036522,firefox,2025-02-18 19:25:00,0
rid_015032,ck_036523,safari,2025-02-18 19:30:00,1
rid_015468,ck_036524,firefox,2025-02-18 19:35:00,1
rid_013269,ck_036525,safari,2025-02-18 19:40:00,3
rid_015572,ck_036526,edge,2025-02-18 19:45:00,0
rid_016180,ck_036527,chrome,2025-02-18 19:50:00,0
rid_013027,ck_036528,firefox,2025-02-18 19:55:00,1
rid_001308,ck_036529,firefox,2025-02-18 20:00:00,1
rid_007563,ck_036530,edge,2025-02-18 20:05:00,0
rid_007299,ck_036531,safari,2025-02-18 20:10:00,2
rid_014891,ck_036532,safari,2025-02-18 20:15:00,2
rid_014635,ck_036533,firefox,2025-02-18 20:20:00,1
rid_003983,ck_036534,chrome,2025-02-18 20:25:00,3
rid_011898,ck_036535,chrome,2025-02-18 20:30:00,1
rid_001841,ck_036536,chrome,2025-02-18 20:35:00,1
rid_005871,ck_036537,edge,2025-02-18 20:40:00,1
rid_001694,ck_036538,safari,2025-02-18 20:45:00,1
rid_010128,ck_036539,edge,2025-02-18 20:50:00,3
rid_015262,ck_036540,edge,2025-02-18 20:55:00,1
rid_013371,ck_036541,chrome,2025-02-18 21:00:00,3
rid_004603,ck_036542,edge,2025-02-18 21:05:00,2
rid_015800,ck_036543,edge,2025-02-18 21:10:00,0
rid_003306,ck_036544,safari,2025-02-18 21:15:00,3
rid_015515,ck_036545,firefox,2025-02-18 21:20:00,0
rid_005955,ck_036546,chrome,2025-02-18 21:25:00,3
rid_017792,ck_036547,safari,2025-02-18 21:30:00,2
rid_015823,ck_036548,firefox,2025-02-18 21:35:00,2
rid_019639,ck_036549,safari,2025-02-18 21:40:00,0
rid_018551,ck_036550,firefox,2025-02-18 21:45:00,1
rid_002412,ck_036551,edge,2025-02-18 21:50:00,1
rid_011635,ck_036552,firefox,2025-02-18 21:55:00,2
rid_006044,ck_036553,safari,2025-02-18 22:00:00,0
rid_019381,ck_036554,edge,2025-02-18 22:05:00,1
rid_001176,ck_036555,chrome,2025-02-18 22:10:00,1
rid_004636,ck_036556,edge,2025-02-18 22:15:00,3
rid_016764,ck_036557,firefox,2025-02-18 22:20:00,3
rid_001552,ck_036558,firefox,2025-02-18 22:25:00,1
rid_019970,ck_036559,chrome,2025-02-18 22:30:00,2
rid_010777,ck_036560,chrome,2025-02-18 22:35:00,1
rid_019023,ck_036561,edge,2025-02-18 22:40:00,0
rid_001677,ck_036562,safari,2025-02-18 22:45:00,1
rid_009365,ck_036563,chrome,2025-02-18 22:50:00,2
rid_008169,ck_036564,edge,2025-02-18 22:55:00,3
rid_019655,ck_036565,safari,2025-02-18 23:00:00,2
rid_007037,ck_036566,firefox,2025-02-18 23:05:00,3
rid_018837,ck_036567,firefox,2025-02-18 23:10:00,3
rid_009462,ck_036568,safari,2025-02-18 23:15:00,1
rid_003712,ck_036569,edge,2025-02-18 23:20:00,2
rid_001239,ck_036570,safari,2025-02-18 23:25:00,1
rid_009352,ck_036571,chrome,2025-02-18 23:30:00,0
rid_016975,ck_036572,safari,2025-02-18 23:35:00,0
rid_009675,ck_036573,chrome,2025-02-18 23:40:00,3
rid_004610,ck_036574,edge,2025-02-18 23:45:00,3
rid_008330,ck_036575,edge,2025-02-18 23:50:00,0
rid_007821,ck_036576,firefox,2025-02-18 23:55:00,2
rid_003156,ck_036577,chrome,2025-02-19 00:00:00,2
rid_003290,ck_036578,chrome,2025-02-19 00:05:00,1
rid_009266,ck_036579,firefox,2025-02-19 00:10:00,1
rid_004342,ck_036580,chrome,2025-02-19 00:15:00,2
rid_000413,ck_036581,edge,2025-02-19 00:20:00,2
rid_008996,ck_036582,safari,2025-02-19 00:25:00,3
rid_006693,ck_036583,firefox,2025-02-19 00:30:00,1
rid_016532,ck_036584,safari,2025-02-19 00:35:00,1
rid_001036,ck_036585,firefox,2025-02-19 00:40:00,0
rid_019082,ck_036586,firefox,2025-02-19 00:45:00,1
rid_013163,ck_036587,firefox,2025-02-19 00:50:00,1
rid_010567,ck_036588,chrome,2025-02-19 00:55:00,0
rid_010108,ck_036589,safari,2025-02-19 01:00:00,3
rid_014117,ck_036590,firefox,2025-02-19 01:05:00,2
rid_007658,ck_036591,edge,2025-02-19 01:10:00,1
rid_012547,ck_036592,chrome,2025-02-19 01:15:00,2
rid_012379,ck_036593,edge,2025-02-19 01:20:00,0
rid_003068,ck_036594,firefox,2025-02-19 01:25:00,1
rid_014013,ck_036595,firefox,2025-02-19 01:30:00,1
rid_010230,ck_036596,edge,2025-02-19 01:35:00,2
rid_011911,ck_036597,edge,2025-02-19 01:40:00,3
rid_005970,ck_036598,firefox,2025-02-19 01:45:00,3
rid_019835,ck_036599,firefox,2025-02-19 01:50:00,1
rid_003356,ck_036600,chrome,2025-02-19 01:55:00,0
rid_016494,ck_036601,safari,2025-02-19 02:00:00,2
rid_014347,ck_036602,firefox,2025-02-19 02:05:00,1
rid_004100,ck_036603,safari,2025-02-19 02:10:00,0
rid_018212,ck_036604,edge,2025-02-19 02:15:00,0
rid_000760,ck_036605,safari,2025-02-19 02:20:00,0
rid_015156,ck_036606,chrome,2025-02-19 02:25:00,1
rid_018108,ck_036607,edge,2025-02-19 02:30:00,1
rid_012422,ck_036608,safari,2025-02-19 02:35:00,3
rid_019599,ck_036609,chrome,2025-02-19 02:40:00,0
rid_016191,ck_036610,edge,2025-02-19 02:45:00,1
rid_004558,ck_036611,edge,2025-02-19 02:50:00,0
rid_008375,ck_036612,chrome,2025-02-19 02:55:00,2
rid_011819,ck_036613,chrome,2025-02-19 03:00:00,1
rid_016838,ck_036614,safari,2025-02-19 03:05:00,1
rid_014775,ck_036615,edge,2025-02-19 03:10:00,3
rid_013039,ck_036616,firefox,2025-02-19 03:15:00,0
rid_012912,ck_036617,firefox,2025-02-19 03:20:00,1
rid_003225,ck_036618,chrome,2025-02-19 03:25:00,3
rid_006842,ck_036619,safari,2025-02-19 03:30:00,0
rid_014668,ck_036620,firefox,2025-02-19 03:35:00,2
rid_011863,ck_036621,edge,2025-02-19 03:40:00,0
rid_018362,ck_036622,edge,2025-02-19 03:45:00,0
rid_010004,ck_036623,edge,2025-02-19 03:50:00,1
rid_014515,ck_036624,firefox,2025-02-19 03:55:00,2
rid_012334,ck_036625,firefox,2025-02-19 04:00:00,2
rid_010968,ck_036626,firefox,2025-02-19 04:05:00,0
rid_012116,ck_036627,edge,2025-02-19 04:10:00,1
rid_005321,ck_036628,firefox,2025-02-19 04:15:00,3
rid_000301,ck_036629,firefox,2025-02-19 04:20:00,2
rid_010378,ck_036630,chrome,2025-02-19 04:25:00,2
rid_012283,ck_036631,firefox,2025-02-19 04:30:00,0
rid_000709,ck_036632,firefox,2025-02-19 04:35:00,0
rid_016212,ck_036633,chrome,2025-02-19 04:40:00,1
rid_008015,ck_036634,firefox,2025-02-19 04:45:00,0
rid_018367,ck_036635,safari,2025-02-19 04:50:00,2
rid_013009,ck_036636,edge,2025-02-19 04:55:00,0
rid_006535,ck_036637,firefox,2025-02-19 05:00:00,0
rid_002682,ck_036638,edge,2025-02-19 05:05:00,3
rid_006072,ck_036639,edge,2025-02-19 05:10:00,1
rid_002097,ck_036640,firefox,2025-02-19 05:15:00,1
rid_000142,ck_036641,edge,2025-02-19 05:20:00,3
rid_007068,ck_036642,edge,2025-02-19 05:25:00,0
rid_014166,ck_036643,chrome,2025-02-19 05:30:00,0
rid_002468,ck_036644,edge,2025-02-19 05:35:00,1
rid_003999,ck_036645,safari,2025-02-19 05:40:00,2
rid_019018,ck_036646,edge,2025-02-19 05:45:00,1
rid_014216,ck_036647,chrome,2025-02-19 05:50:00,3
rid_001689,ck_036648,chrome,2025-02-19 05:55:00,1
rid_002795,ck_036649,chrome,2025-02-19 06:00:00,0
rid_000706,ck_036650,chrome,2025-02-19 06:05:00,1
rid_006137,ck_036651,edge,2025-02-19 06:10:00,0
rid_009081,ck_036652,safari,2025-02-19 06:15:00,3
rid_000310,ck_036653,chrome,2025-02-19 06:20:00,1
rid_017799,ck_036654,edge,2025-02-19 06:25:00,3
rid_009692,ck_036655,chrome,2025-02-19 06:30:00,0
rid_002260,ck_036656,safari,2025-02-19 06:35:00,2
rid_007398,ck_036657,safari,2025-02-19 06:40:00,0
rid_006447,ck_036658,safari,2025-02-19 06:45:00,1
rid_006718,ck_036659,chrome,2025-02-19 06:50:00,1
rid_005683,ck_036660,safari,2025-02-19 06:55:00,3
rid_012678,ck_036661,firefox,2025-02-19 07:00:00,0
rid_003515,ck_036662,firefox,2025-02-19 07:05:00,0
rid_018517,ck_036663,firefox,2025-02-19 07:10:00,3
rid_016653,ck_036664,edge,2025-02-19 07:15:00,2
rid_002058,ck_036665,firefox,2025-02-19 07:20:00,3
rid_000400,ck_036666,safari,2025-02-19 07:25:00,1
rid_014945,ck_036667,firefox,2025-02-19 07:30:00,3
rid_002258,ck_036668,safari,2025-02-19 07:35:00,1
rid_014603,ck_036669,chrome,2025-02-19 07:40:00,1
rid_006777,ck_036670,chrome,2025-02-19 07:45:00,1
rid_011917,ck_036671,firefox,2025-02-19 07:50:00,0
rid_002954,ck_036672,edge,2025-02-19 07:55:00,2
rid_008130,ck_036673,chrome,2025-02-19 08:00:00,0
rid_012290,ck_036674,edge,2025-02-19 08:05:00,0
rid_008283,ck_036675,safari,2025-02-19 08:10:00,3
rid_017488,ck_036676,edge,2025-02-19 08:15:00,3
rid_014597,ck_036677,safari,2025-02-19 08:20:00,0
rid_008161,ck_036678,firefox,2025-02-19 08:25:00,0
rid_016924,ck_036679,chrome,2025-02-19 08:30:00,0
rid_018643,ck_036680,edge,2025-02-19 08:35:00,2
rid_009201,ck_036681,chrome,2025-02-19 08:40:00,0
rid_016677,ck_036682,safari,2025-02-19 08:45:00,0
rid_016178,ck_036683,firefox,2025-02-19 08:50:00,3
rid_016318,ck_036684,chrome,2025-02-19 08:55:00,2
rid_014458,ck_036685,firefox,2025-02-19 09:00:00,1
rid_003896,ck_036686,chrome,2025-02-19 09:05:00,1
rid_008706,ck_036687,edge,2025-02-19 09:10:00,2
rid_008010,ck_036688,firefox,2025-02-19 09:15:00,2
rid_001114,ck_036689,chrome,2025-02-19 09:20:00,2
rid_014238,ck_036690,chrome,2025-02-19 09:25:00,1
rid_004175,ck_036691,safari,2025-02-19 09:30:00,3
rid_012728,ck_036692,chrome,2025-02-19 09:35:00,3
rid_018429,ck_036693,firefox,2025-02-19 09:40:00,1
rid_017576,ck_036694,chrome,2025-02-19 09:45:00,0
rid_014308,ck_036695,firefox,2025-02-19 09:50:00,3
rid_014743,ck_036696,safari,2025-02-19 09:55:00,3
rid_012244,ck_036697,firefox,2025-02-19 10:00:00,0
rid_015568,ck_036698,firefox,2025-02-19 10:05:00,1
rid_012459,ck_036699,edge,2025-02-19 10:10:00,1
rid_016866,ck_036700,edge,2025-02-19 10:15:00,3
rid_014219,ck_036701,edge,2025-02-19 10:20:00,2
rid_015156,ck_036702,safari,2025-02-19 10:25:00,1
rid_002206,ck_036703,firefox,2025-02-19 10:30:00,3
rid_009691,ck_036704,firefox,2025-02-19 10:35:00,3
rid_004259,ck_036705,chrome,2025-02-19 10:40:00,3
rid_018416,ck_036706,edge,2025-02-19 10:45:00,0
rid_011429,ck_036707,edge,2025-02-19 10:50:00,3
rid_015287,ck_036708,edge,2025-02-19 10:55:00,1
rid_004134,ck_036709,chrome,2025-02-19 11:00:00,1
rid_011000,ck_036710,edge,2025-02-19 11:05:00,0
rid_004977,ck_036711,chrome,2025-02-19 11:10:00,1
rid_019020,ck_036712,safari,2025-02-19 11:15:00,3
rid_004924,ck_036713,chrome,2025-02-19 11:20:00,3
rid_004499,ck_036714,edge,2025-02-19 11:25:00,0
rid_007558,ck_036715,chrome,2025-02-19 11:30:00,0
rid_010205,ck_036716,firefox,2025-02-19 11:35:00,0
rid_011066,ck_036717,chrome,2025-02-19 11:40:00,0
rid_005451,ck_036718,safari,2025-02-19 11:45:00,0
rid_004057,ck_036719,chrome,2025-02-19 11:50:00,1
rid_008721,ck_036720,safari,2025-02-19 11:55:00,1
rid_001276,ck_036721,safari,2025-02-19 12:00:00,3
rid_000067,ck_036722,safari,2025-02-19 12:05:00,3
rid_012048,ck_036723,edge,2025-02-19 12:10:00,2
rid_010716,ck_036724,firefox,2025-02-19 12:15:00,0
rid_017453,ck_036725,chrome,2025-02-19 12:20:00,0
rid_018490,ck_036726,firefox,2025-02-19 12:25:00,0
rid_015234,ck_036727,chrome,2025-02-19 12:30:00,0
rid_001053,ck_036728,safari,2025-02-19 12:35:00,1
rid_004335,ck_036729,firefox,2025-02-19 12:40:00,3
rid_006563,ck_036730,firefox,2025-02-19 12:45:00,3
rid_010138,ck_036731,firefox,2025-02-19 12:50:00,3
rid_003080,ck_036732,safari,2025-02-19 12:55:00,2
rid_008057,ck_036733,safari,2025-02-19 13:00:00,0
rid_011567,ck_036734,firefox,2025-02-19 13:05:00,3
rid_001648,ck_036735,chrome,2025-02-19 13:10:00,1
rid_010535,ck_036736,edge,2025-02-19 13:15:00,2
rid_000047,ck_036737,safari,2025-02-19 13:20:00,1
rid_010608,ck_036738,edge,2025-02-19 13:25:00,0
rid_014587,ck_036739,safari,2025-02-19 13:30:00,2
rid_017526,ck_036740,edge,2025-02-19 13:35:00,1
rid_003073,ck_036741,edge,2025-02-19 13:40:00,1
rid_005148,ck_036742,safari,2025-02-19 13:45:00,3
rid_013256,ck_036743,safari,2025-02-19 13:50:00,2
rid_006446,ck_036744,chrome,2025-02-19 13:55:00,0
rid_016926,ck_036745,edge,2025-02-19 14:00:00,2
rid_002640,ck_036746,safari,2025-02-19 14:05:00,3
rid_000254,ck_036747,chrome,2025-02-19 14:10:00,0
rid_009301,ck_036748,edge,2025-02-19 14:15:00,0
rid_018666,ck_036749,edge,2025-02-19 14:20:00,3
rid_001031,ck_036750,chrome,2025-02-19 14:25:00,2
rid_007311,ck_036751,firefox,2025-02-19 14:30:00,0
rid_013405,ck_036752,safari,2025-02-19 14:35:00,1
rid_010998,ck_036753,chrome,2025-02-19 14:40:00,3
rid_003483,ck_036754,edge,2025-02-19 14:45:00,3
rid_018268,ck_036755,firefox,2025-02-19 14:50:00,0
rid_001468,ck_036756,firefox,2025-02-19 14:55:00,0
rid_010703,ck_036757,firefox,2025-02-19 15:00:00,0
rid_016815,ck_036758,safari,2025-02-19 15:05:00,0
rid_018617,ck_036759,edge,2025-02-19 15:10:00,3
rid_008934,ck_036760,edge,2025-02-19 15:15:00,2
rid_004413,ck_036761,edge,2025-02-19 15:20:00,0
rid_004029,ck_036762,safari,2025-02-19 15:25:00,0
rid_011048,ck_036763,edge,2025-02-19 15:30:00,0
rid_008646,ck_036764,safari,2025-02-19 15:35:00,1
rid_006650,ck_036765,edge,2025-02-19 15:40:00,0
rid_007462,ck_036766,chrome,2025-02-19 15:45:00,0
rid_003693,ck_036767,safari,2025-02-19 15:50:00,3
rid_011847,ck_036768,chrome,2025-02-19 15:55:00,2
rid_008893,ck_036769,edge,2025-02-19 16:00:00,0
rid_000671,ck_036770,firefox,2025-02-19 16:05:00,2
rid_004093,ck_036771,safari,2025-02-19 16:10:00,3
rid_010408,ck_036772,edge,2025-02-19 16:15:00,1
rid_010602,ck_036773,firefox,2025-02-19 16:20:00,0
rid_011103,ck_036774,safari,2025-02-19 16:25:00,2
rid_007804,ck_036775,safari,2025-02-19 16:30:00,1
rid_007687,ck_036776,chrome,2025-02-19 16:35:00,1
rid_013631,ck_036777,edge,2025-02-19 16:40:00,3
rid_013459,ck_036778,edge,2025-02-19 16:45:00,3
rid_013076,ck_036779,edge,2025-02-19 16:50:00,2
rid_001882,ck_036780,edge,2025-02-19 16:55:00,0
rid_015749,ck_036781,chrome,2025-02-19 17:00:00,3
rid_014321,ck_036782,safari,2025-02-19 17:05:00,0
rid_012615,ck_036783,safari,2025-02-19 17:10:00,0
rid_009272,ck_036784,firefox,2025-02-19 17:15:00,1
rid_001309,ck_036785,safari,2025-02-19 17:20:00,0
rid_011151,ck_036786,firefox,2025-02-19 17:25:00,0
rid_012965,ck_036787,edge,2025-02-19 17:30:00,2
rid_009541,ck_036788,safari,2025-02-19 17:35:00,0
rid_011039,ck_036789,safari,2025-02-19 17:40:00,3
rid_005644,ck_036790,safari,2025-02-19 17:45:00,1
rid_016944,ck_036791,chrome,2025-02-19 17:50:00,1
rid_012240,ck_036792,safari,2025-02-19 17:55:00,3
rid_007524,ck_036793,firefox,2025-02-19 18:00:00,2
rid_014249,ck_036794,safari,2025-02-19 18:05:00,0
rid_004577,ck_036795,chrome,2025-02-19 18:10:00,1
rid_012140,ck_036796,edge,2025-02-19 18:15:00,0
rid_009178,ck_036797,edge,2025-02-19 18:20:00,1
rid_017076,ck_036798,safari,2025-02-19 18:25:00,1
rid_011432,ck_036799,safari,2025-02-19 18:30:00,3
rid_000713,ck_036800,safari,2025-02-19 18:35:00,0
rid_016309,ck_036801,chrome,2025-02-19 18:40:00,0
rid_008760,ck_036802,chrome,2025-02-19 18:45:00,3
rid_018287,ck_036803,firefox,2025-02-19 18:50:00,1
rid_012301,ck_036804,chrome,2025-02-19 18:55:00,2
rid_013538,ck_036805,firefox,2025-02-19 19:00:00,1
rid_017798,ck_036806,safari,2025-02-19 19:05:00,3
rid_001504,ck_036807,safari,2025-02-19 19:10:00,1
rid_010857,ck_036808,chrome,2025-02-19 19:15:00,2
rid_002197,ck_036809,edge,2025-02-19 19:20:00,1
rid_014827,ck_036810,firefox,2025-02-19 19:25:00,2
rid_001841,ck_036811,firefox,2025-02-19 19:30:00,3
rid_019747,ck_036812,firefox,2025-02-19 19:35:00,1
rid_016260,ck_036813,chrome,2025-02-19 19:40:00,2
rid_019975,ck_036814,edge,2025-02-19 19:45:00,3
rid_008046,ck_036815,safari,2025-02-19 19:50:00,0
rid_008142,ck_036816,firefox,2025-02-19 19:55:00,0
rid_017099,ck_036817,firefox,2025-02-19 20:00:00,2
rid_008667,ck_036818,safari,2025-02-19 20:05:00,3
rid_001758,ck_036819,edge,2025-02-19 20:10:00,1
rid_002537,ck_036820,chrome,2025-02-19 20:15:00,3
rid_017642,ck_036821,firefox,2025-02-19 20:20:00,3
rid_016415,ck_036822,edge,2025-02-19 20:25:00,0
rid_002905,ck_036823,chrome,2025-02-19 20:30:00,1
rid_019389,ck_036824,edge,2025-02-19 20:35:00,2
rid_001791,ck_036825,chrome,2025-02-19 20:40:00,1
rid_010157,ck_036826,edge,2025-02-19 20:45:00,1
rid_019829,ck_036827,edge,2025-02-19 20:50:00,0
rid_000617,ck_036828,edge,2025-02-19 20:55:00,3
rid_019615,ck_036829,safari,2025-02-19 21:00:00,2
rid_006254,ck_036830,edge,2025-02-19 21:05:00,0
rid_000075,ck_036831,firefox,2025-02-19 21:10:00,0
rid_009789,ck_036832,chrome,2025-02-19 21:15:00,3
rid_000012,ck_036833,safari,2025-02-19 21:20:00,1
rid_015136,ck_036834,chrome,2025-02-19 21:25:00,3
rid_003404,ck_036835,safari,2025-02-19 21:30:00,2
rid_016289,ck_036836,firefox,2025-02-19 21:35:00,3
rid_010557,ck_036837,firefox,2025-02-19 21:40:00,2
rid_017121,ck_036838,chrome,2025-02-19 21:45:00,1
rid_005036,ck_036839,safari,2025-02-19 21:50:00,2
rid_005302,ck_036840,edge,2025-02-19 21:55:00,3
rid_014886,ck_036841,chrome,2025-02-19 22:00:00,3
rid_003247,ck_036842,chrome,2025-02-19 22:05:00,2
rid_005122,ck_036843,chrome,2025-02-19 22:10:00,2
rid_017282,ck_036844,firefox,2025-02-19 22:15:00,2
rid_004343,ck_036845,safari,2025-02-19 22:20:00,2
rid_015895,ck_036846,edge,2025-02-19 22:25:00,1
rid_015636,ck_036847,edge,2025-02-19 22:30:00,1
rid_015392,ck_036848,firefox,2025-02-19 22:35:00,3
rid_000608,ck_036849,safari,2025-02-19 22:40:00,2
rid_004662,ck_036850,edge,2025-02-19 22:45:00,0
rid_013846,ck_036851,firefox,2025-02-19 22:50:00,2
rid_011574,ck_036852,edge,2025-02-19 22:55:00,1
rid_015017,ck_036853,safari,2025-02-19 23:00:00,0
rid_010575,ck_036854,edge,2025-02-19 23:05:00,0
rid_002659,ck_036855,chrome,2025-02-19 23:10:00,1
rid_000727,ck_036856,safari,2025-02-19 23:15:00,3
rid_018187,ck_036857,firefox,2025-02-19 23:20:00,2
rid_018693,ck_036858,chrome,2025-02-19 23:25:00,1
rid_015948,ck_036859,firefox,2025-02-19 23:30:00,0
rid_014863,ck_036860,edge,2025-02-19 23:35:00,0
rid_019938,ck_036861,edge,2025-02-19 23:40:00,3
rid_013004,ck_036862,edge,2025-02-19 23:45:00,1
rid_013001,ck_036863,chrome,2025-02-19 23:50:00,1
rid_012929,ck_036864,chrome,2025-02-19 23:55:00,1
rid_018496,ck_036865,edge,2025-02-20 00:00:00,0
rid_011465,ck_036866,edge,2025-02-20 00:05:00,3
rid_015944,ck_036867,firefox,2025-02-20 00:10:00,0
rid_018657,ck_036868,safari,2025-02-20 00:15:00,1
rid_004708,ck_036869,firefox,2025-02-20 00:20:00,1
rid_005688,ck_036870,edge,2025-02-20 00:25:00,0
rid_014201,ck_036871,edge,2025-02-20 00:30:00,1
rid_010676,ck_036872,chrome,2025-02-20 00:35:00,2
rid_016951,ck_036873,edge,2025-02-20 00:40:00,1
rid_007490,ck_036874,safari,2025-02-20 00:45:00,2
rid_001068,ck_036875,safari,2025-02-20 00:50:00,2
rid_008668,ck_036876,chrome,2025-02-20 00:55:00,3
rid_011173,ck_036877,chrome,2025-02-20 01:00:00,1
rid_002887,ck_036878,firefox,2025-02-20 01:05:00,1
rid_014102,ck_036879,edge,2025-02-20 01:10:00,3
rid_001247,ck_036880,chrome,2025-02-20 01:15:00,2
rid_003545,ck_036881,safari,2025-02-20 01:20:00,0
rid_008959,ck_036882,safari,2025-02-20 01:25:00,0
rid_019518,ck_036883,edge,2025-02-20 01:30:00,0
rid_004500,ck_036884,firefox,2025-02-20 01:35:00,3
rid_016397,ck_036885,firefox,2025-02-20 01:40:00,3
rid_009131,ck_036886,safari,2025-02-20 01:45:00,2
rid_005204,ck_036887,safari,2025-02-20 01:50:00,3
rid_006046,ck_036888,firefox,2025-02-20 01:55:00,2
rid_015126,ck_036889,chrome,2025-02-20 02:00:00,1
rid_004995,ck_036890,safari,2025-02-20 02:05:00,3
rid_004736,ck_036891,edge,2025-02-20 02:10:00,3
rid_000784,ck_036892,chrome,2025-02-20 02:15:00,0
rid_004963,ck_036893,chrome,2025-02-20 02:20:00,2
rid_002833,ck_036894,edge,2025-02-20 02:25:00,0
rid_015630,ck_036895,firefox,2025-02-20 02:30:00,2
rid_016090,ck_036896,chrome,2025-02-20 02:35:00,2
rid_018394,ck_036897,safari,2025-02-20 02:40:00,0
rid_004375,ck_036898,firefox,2025-02-20 02:45:00,0
rid_002992,ck_036899,chrome,2025-02-20 02:50:00,1
rid_001856,ck_036900,edge,2025-02-20 02:55:00,2
rid_007985,ck_036901,safari,2025-02-20 03:00:00,0
rid_017652,ck_036902,firefox,2025-02-20 03:05:00,0
rid_002937,ck_036903,edge,2025-02-20 03:10:00,0
rid_002681,ck_036904,firefox,2025-02-20 03:15:00,1
rid_003741,ck_036905,edge,2025-02-20 03:20:00,2
rid_011437,ck_036906,chrome,2025-02-20 03:25:00,2
rid_017835,ck_036907,firefox,2025-02-20 03:30:00,0
rid_004702,ck_036908,edge,2025-02-20 03:35:00,1
rid_018516,ck_036909,chrome,2025-02-20 03:40:00,0
rid_017977,ck_036910,safari,2025-02-20 03:45:00,1
rid_003059,ck_036911,edge,2025-02-20 03:50:00,0
rid_018826,ck_036912,edge,2025-02-20 03:55:00,3
rid_018972,ck_036913,safari,2025-02-20 04:00:00,2
rid_014831,ck_036914,safari,2025-02-20 04:05:00,0
rid_010015,ck_036915,edge,2025-02-20 04:10:00,0
rid_009947,ck_036916,safari,2025-02-20 04:15:00,1
rid_003835,ck_036917,chrome,2025-02-20 04:20:00,0
rid_012888,ck_036918,firefox,2025-02-20 04:25:00,0
rid_017925,ck_036919,safari,2025-02-20 04:30:00,3
