real_identity_id,browser_fingerprint_id,user_agent_family
rid_000351,bf_026771,safari
rid_011129,bf_026772,safari
rid_002007,bf_026773,safari
rid_014170,bf_026774,safari
rid_009157,bf_026775,edge
rid_014237,bf_026776,chrome
rid_019884,bf_026777,safari
rid_007671,bf_026778,chrome
rid_010812,bf_026779,chrome
rid_010737,bf_026780,chrome
rid_001962,bf_026781,chrome
rid_007501,bf_026782,safari
rid_006651,bf_026783,firefox
rid_002020,bf_026784,edge
rid_011866,bf_026785,chrome
rid_015448,bf_026786,safari
rid_004650,bf_026787,chrome
rid_009137,bf_026788,edge
rid_006139,bf_026789,firefox
rid_000369,bf_026790,safari
rid_007480,bf_026791,edge
rid_011379,bf_026792,edge
rid_011858,bf_026793,firefox
rid_015918,bf_026794,safari
rid_011730,bf_026795,chrome
rid_006005,bf_026796,chrome
rid_000496,bf_026797,edge
rid_008707,bf_026798,firefox
rid_004962,bf_026799,edge
rid_006067,bf_026800,safari
rid_014748,bf_026801,safari
rid_000188,bf_026802,safari
rid_006439,bf_026803,firefox
rid_006532,bf_026804,safari
rid_007481,bf_026805,safari
rid_003796,bf_026806,chrome
rid_016731,bf_026807,safari
rid_003847,bf_026808,firefox
rid_013321,bf_026809,firefox
rid_000236,bf_026810,edge
rid_007602,bf_026811,firefox
rid_015256,bf_026812,firefox
rid_014606,bf_026813,firefox
rid_002850,bf_026814,edge
rid_001108,bf_026815,firefox
rid_013545,bf_026816,edge
rid_003388,bf_026817,firefox
rid_011396,bf_026818,edge
rid_008302,bf_026819,edge
rid_001312,bf_026820,firefox
rid_003184,bf_026821,firefox
rid_015109,bf_026822,firefox
rid_011591,bf_026823,firefox
rid_001995,bf_026824,edge
rid_002715,bf_026825,firefox
rid_005920,bf_026826,firefox
rid_011145,bf_026827,safari
rid_011241,bf_026828,edge
rid_005307,bf_026829,firefox
rid_003214,bf_026830,safari
rid_006815,bf_026831,safari
rid_013836,bf_026832,edge
rid_010955,bf_026833,chrome
rid_001686,bf_026834,firefox
rid_000769,bf_026835,chrome
rid_019093,bf_026836,edge
rid_003522,bf_026837,safari
rid_008346,bf_026838,firefox
rid_016421,bf_026839,safari
rid_003017,bf_026840,chrome
rid_007765,bf_026841,edge
rid_018525,bf_026842,safari
rid_005586,bf_026843,edge
rid_000307,bf_026844,safari
rid_019203,bf_026845,firefox
rid_003325,bf_026846,chrome
rid_010838,bf_026847,safari
rid_007555,bf_026848,safari
rid_018741,bf_026849,firefox
rid_002040,bf_026850,edge
rid_010150,bf_026851,edge
rid_006069,bf_026852,firefox
rid_001178,bf_026853,safari
rid_008124,bf_026854,safari
rid_000722,bf_026855,chrome
rid_017115,bf_026856,edge
rid_016292,bf_026857,chrome
rid_010341,bf_026858,firefox
rid_001166,bf_026859,edge
rid_007507,bf_026860,edge
rid_015255,bf_026861,edge
rid_013874,bf_026862,firefox
rid_005944,bf_026863,chrome
rid_010347,bf_026864,edge
rid_011665,bf_026865,safari
rid_001523,bf_026866,edge
rid_010811,bf_026867,edge
rid_010918,bf_026868,edge
rid_015237,bf_026869,safari
rid_013260,bf_026870,edge
rid_003700,bf_026871,firefox
rid_007803,bf_026872,edge
rid_018470,bf_026873,edge
rid_017108,bf_026874,safari
rid_000572,bf_026875,edge
rid_005324,bf_026876,safari
rid_016837,bf_026877,safari
rid_009557,bf_026878,firefox
rid_012230,bf_026879,firefox
rid_014183,bf_026880,firefox
rid_004875,bf_026881,safari
rid_015216,bf_026882,firefox
rid_018022,bf_026883,safari
rid_005518,bf_026884,edge
rid_005014,bf_026885,edge
rid_007982,bf_026886,safari
rid_010122,bf_026887,chrome
rid_018328,bf_026888,edge
rid_006208,bf_026889,safari
rid_018328,bf_026890,firefox
rid_003421,bf_026891,firefox
rid_005820,bf_026892,edge
rid_012763,bf_026893,edge
rid_010464,bf_026894,edge
rid_004809,bf_026895,safari
rid_007069,bf_026896,safari
rid_007184,bf_026897,safari
rid_001820,bf_026898,edge
rid_016598,bf_026899,chrome
rid_018072,bf_026900,edge
rid_011373,bf_026901,edge
rid_000068,bf_026902,chrome
rid_004181,bf_026903,safari
rid_002290,bf_026904,safari
rid_002673,bf_026905,safari
rid_008250,bf_026906,chrome
rid_013831,bf_026907,chrome
rid_004279,bf_026908,chrome
rid_015272,bf_026909,edge
rid_007839,bf_026910,firefox
rid_007217,bf_026911,safari
rid_005063,bf_026912,edge
rid_018624,bf_026913,chrome
rid_001059,bf_026914,firefox
rid_008920,bf_026915,safari
rid_000868,bf_026916,firefox
rid_012184,bf_026917,firefox
rid_012057,bf_026918,chrome
rid_004861,bf_026919,chrome
rid_018940,bf_026920,firefox
rid_006409,bf_026921,chrome
rid_008706,bf_026922,safari
rid_012750,bf_026923,chrome
rid_015015,bf_026924,firefox
rid_019177,bf_026925,chrome
rid_009203,bf_026926,chrome
rid_009825,bf_026927,safari
rid_009838,bf_026928,chrome
rid_004435,bf_026929,safari
rid_007877,bf_026930,firefox
rid_019285,bf_026931,edge
rid_007459,bf_026932,edge
rid_018929,bf_026933,safari
rid_017829,bf_026934,safari
rid_011659,bf_026935,safari
rid_008576,bf_026936,firefox
rid_004081,bf_026937,edge
rid_017486,bf_026938,firefox
rid_001780,bf_026939,chrome
rid_018199,bf_026940,safari
rid_011052,bf_026941,safari
rid_014436,bf_026942,safari
rid_016538,bf_026943,edge
rid_018324,bf_026944,edge
rid_016082,bf_026945,safari
rid_012652,bf_026946,firefox
rid_008352,bf_026947,chrome
rid_018246,bf_026948,safari
rid_007970,bf_026949,edge
rid_013824,bf_026950,edge
rid_001231,bf_026951,safari
rid_004555,bf_026952,firefox
rid_013965,bf_026953,safari
rid_018721,bf_026954,firefox
rid_012171,bf_026955,edge
rid_010486,bf_026956,safari
rid_013457,bf_026957,firefox
rid_019197,bf_026958,safari
rid_013665,bf_026959,safari
rid_010787,bf_026960,chrome
rid_002323,bf_026961,chrome
rid_001209,bf_026962,firefox
rid_014515,bf_026963,edge
rid_004428,bf_026964,firefox
rid_017595,bf_026965,edge
rid_005516,bf_026966,firefox
rid_001231,bf_026967,firefox
rid_013013,bf_026968,safari
rid_013266,bf_026969,chrome
rid_006614,bf_026970,firefox
rid_002470,bf_026971,safari
rid_007998,bf_026972,safari
rid_005490,bf_026973,firefox
rid_016877,bf_026974,edge
rid_005669,bf_026975,edge
rid_012908,bf_026976,firefox
rid_000836,bf_026977,chrome
rid_001519,bf_026978,edge
rid_015690,bf_026979,safari
rid_011983,bf_026980,safari
rid_003882,bf_026981,safari
rid_007662,bf_026982,chrome
rid_009503,bf_026983,edge
rid_005821,bf_026984,edge
rid_002825,bf_026985,edge
rid_016114,bf_026986,chrome
rid_014444,bf_026987,safari
rid_009520,bf_026988,safari
rid_016237,bf_026989,edge
rid_008277,bf_026990,edge
rid_003853,bf_026991,edge
rid_009114,bf_026992,edge
rid_015738,bf_026993,edge
rid_015980,bf_026994,edge
rid_016986,bf_026995,edge
rid_018591,bf_026996,chrome
rid_011688,bf_026997,chrome
rid_012121,bf_026998,firefox
rid_000993,bf_026999,firefox
rid_008654,bf_027000,edge
rid_012869,bf_027001,edge
rid_013230,bf_027002,edge
rid_007182,bf_027003,edge
rid_001953,bf_027004,edge
rid_015297,bf_027005,firefox
rid_018003,bf_027006,firefox
rid_005020,bf_027007,chrome
rid_019819,bf_027008,firefox
rid_009492,bf_027009,edge
rid_008912,bf_027010,firefox
rid_000903,bf_027011,firefox
rid_003814,bf_027012,firefox
rid_001949,bf_027013,firefox
rid_016509,bf_027014,safari
rid_002901,bf_027015,edge
rid_002781,bf_027016,edge
rid_019546,bf_027017,firefox
rid_015915,bf_027018,edge
rid_005099,bf_027019,chrome
rid_014784,bf_027020,edge
rid_001471,bf_027021,safari
rid_010152,bf_027022,safari
rid_014864,bf_027023,edge
rid_018742,bf_027024,edge
rid_001209,bf_027025,firefox
rid_009612,bf_027026,chrome
rid_014681,bf_027027,safari
rid_004507,bf_027028,firefox
rid_008350,bf_027029,edge
rid_006042,bf_027030,safari
rid_012105,bf_027031,chrome
rid_009325,bf_027032,edge
rid_003711,bf_027033,safari
rid_008441,bf_027034,edge
rid_004412,bf_027035,chrome
rid_010741,bf_027036,chrome
rid_014957,bf_027037,safari
rid_012786,bf_027038,chrome
rid_016860,bf_027039,firefox
rid_006361,bf_027040,firefox
rid_013480,bf_027041,edge
rid_006450,bf_027042,firefox
rid_014929,bf_027043,edge
rid_011150,bf_027044,chrome
rid_011419,bf_027045,edge
rid_017002,bf_027046,firefox
rid_016900,bf_027047,firefox
rid_008888,bf_027048,safari
rid_001317,bf_027049,chrome
rid_005866,bf_027050,edge
rid_015433,bf_027051,chrome
rid_009655,bf_027052,chrome
rid_002563,bf_027053,firefox
rid_013175,bf_027054,firefox
rid_002387,bf_027055,edge
rid_004751,bf_027056,edge
rid_007901,bf_027057,firefox
rid_010090,bf_027058,edge
rid_013798,bf_027059,safari
rid_014662,bf_027060,safari
rid_003168,bf_027061,safari
rid_011472,bf_027062,safari
rid_005596,bf_027063,firefox
rid_000243,bf_027064,edge
rid_018248,bf_027065,firefox
rid_000283,bf_027066,edge
rid_012104,bf_027067,firefox
rid_001957,bf_027068,firefox
rid_016996,bf_027069,edge
rid_010151,bf_027070,safari
rid_019215,bf_027071,safari
rid_018839,bf_027072,chrome
rid_016723,bf_027073,chrome
rid_005331,bf_027074,safari
rid_013332,bf_027075,edge
rid_004757,bf_027076,firefox
rid_013492,bf_027077,edge
rid_007331,bf_027078,safari
rid_008951,bf_027079,chrome
rid_003268,bf_027080,firefox
rid_001274,bf_027081,safari
rid_000846,bf_027082,chrome
rid_003091,bf_027083,safari
rid_004166,bf_027084,firefox
rid_009302,bf_027085,edge
rid_012949,bf_027086,safari
rid_011186,bf_027087,firefox
rid_003000,bf_027088,safari
rid_018689,bf_027089,edge
rid_005420,bf_027090,chrome
rid_002887,bf_027091,chrome
rid_010108,bf_027092,chrome
rid_011092,bf_027093,firefox
rid_010147,bf_027094,edge
rid_014007,bf_027095,edge
rid_019706,bf_027096,chrome
rid_005055,bf_027097,safari
rid_005737,bf_027098,chrome
rid_014119,bf_027099,firefox
rid_008854,bf_027100,chrome
rid_010681,bf_027101,edge
rid_011502,bf_027102,safari
rid_011633,bf_027103,firefox
rid_014036,bf_027104,safari
rid_007807,bf_027105,edge
rid_004754,bf_027106,safari
rid_000054,bf_027107,edge
rid_018326,bf_027108,firefox
rid_010122,bf_027109,chrome
rid_008723,bf_027110,chrome
rid_010585,bf_027111,chrome
rid_000845,bf_027112,firefox
rid_017062,bf_027113,edge
rid_012641,bf_027114,safari
rid_004282,bf_027115,chrome
rid_005402,bf_027116,chrome
rid_009426,bf_027117,chrome
rid_012106,bf_027118,chrome
rid_010403,bf_027119,chrome
rid_011837,bf_027120,chrome
rid_014123,bf_027121,edge
rid_009915,bf_027122,firefox
rid_001458,bf_027123,firefox
rid_006768,bf_027124,firefox
rid_016001,bf_027125,safari
rid_018650,bf_027126,edge
rid_008394,bf_027127,edge
rid_007883,bf_027128,safari
rid_019229,bf_027129,safari
rid_001247,bf_027130,chrome
rid_018663,bf_027131,chrome
rid_014613,bf_027132,chrome
rid_016615,bf_027133,safari
rid_015808,bf_027134,safari
rid_018103,bf_027135,chrome
rid_016097,bf_027136,chrome
rid_016571,bf_027137,safari
rid_017652,bf_027138,edge
rid_019917,bf_027139,chrome
rid_007390,bf_027140,safari
rid_005794,bf_027141,safari
rid_015223,bf_027142,safari
rid_008741,bf_027143,edge
rid_017879,bf_027144,firefox
rid_011398,bf_027145,edge
rid_012757,bf_027146,edge
rid_004477,bf_027147,edge
rid_016141,bf_027148,edge
rid_007891,bf_027149,chrome
rid_009819,bf_027150,firefox
rid_018924,bf_027151,safari
rid_000405,bf_027152,safari
rid_015161,bf_027153,edge
rid_008782,bf_027154,chrome
rid_015285,bf_027155,edge
rid_013677,bf_027156,firefox
rid_002678,bf_027157,safari
rid_012906,bf_027158,firefox
rid_003660,bf_027159,edge
rid_018363,bf_027160,chrome
rid_016639,bf_027161,firefox
rid_010172,bf_027162,firefox
rid_007112,bf_027163,firefox
rid_019884,bf_027164,firefox
rid_007166,bf_027165,edge
rid_007492,bf_027166,safari
rid_010388,bf_027167,chrome
rid_003960,bf_027168,edge
rid_008791,bf_027169,firefox
rid_003491,bf_027170,edge
rid_003997,bf_027171,safari
rid_007908,bf_027172,firefox
rid_011275,bf_027173,edge
rid_019570,bf_027174,chrome
rid_016547,bf_027175,firefox
rid_006226,bf_027176,edge
rid_007918,bf_027177,firefox
rid_009362,bf_027178,chrome
rid_010306,bf_027179,safari
rid_004072,bf_027180,edge
rid_010288,bf_027181,chrome
rid_013060,bf_027182,firefox
rid_006313,bf_027183,firefox
rid_019859,bf_027184,firefox
rid_001447,bf_027185,safari
rid_019934,bf_027186,chrome
rid_011095,bf_027187,chrome
rid_008536,bf_027188,firefox
rid_000542,bf_027189,chrome
rid_010251,bf_027190,edge
rid_019082,bf_027191,firefox
rid_010364,bf_027192,chrome
rid_016988,bf_027193,chrome
rid_011981,bf_027194,firefox
rid_010086,bf_027195,edge
rid_008189,bf_027196,firefox
rid_000632,bf_027197,safari
rid_009056,bf_027198,firefox
rid_019757,bf_027199,edge
rid_014624,bf_027200,safari
rid_003975,bf_027201,firefox
rid_002623,bf_027202,safari
rid_002397,bf_027203,chrome
rid_010802,bf_027204,firefox
rid_001155,bf_027205,chrome
rid_006375,bf_027206,edge
rid_009707,bf_027207,firefox
rid_017873,bf_027208,firefox
rid_006885,bf_027209,chrome
rid_012525,bf_027210,edge
rid_019473,bf_027211,firefox
rid_019726,bf_027212,edge
rid_019139,bf_027213,chrome
rid_004132,bf_027214,chrome
rid_018817,bf_027215,firefox
rid_017766,bf_027216,firefox
rid_016733,bf_027217,firefox
rid_011292,bf_027218,chrome
rid_000873,bf_027219,edge
rid_008266,bf_027220,firefox
rid_005901,bf_027221,edge
rid_006677,bf_027222,safari
rid_014426,bf_027223,chrome
rid_004268,bf_027224,safari
rid_009351,bf_027225,firefox
rid_008592,bf_027226,chrome
rid_019116,bf_027227,firefox
rid_001839,bf_027228,chrome
rid_008567,bf_027229,safari
rid_003221,bf_027230,firefox
rid_014972,bf_027231,edge
rid_010506,bf_027232,firefox
rid_005620,bf_027233,safari
rid_018466,bf_027234,safari
rid_015418,bf_027235,firefox
rid_003677,bf_027236,safari
rid_013753,bf_027237,chrome
rid_011433,bf_027238,chrome
rid_004492,bf_027239,chrome
rid_011297,bf_027240,safari
rid_010722,bf_027241,safari
rid_015271,bf_027242,chrome
rid_005888,bf_027243,edge
rid_018392,bf_027244,firefox
rid_005490,bf_027245,firefox
rid_001299,bf_027246,edge
rid_016902,bf_027247,firefox
rid_018672,bf_027248,firefox
rid_002870,bf_027249,firefox
rid_013419,bf_027250,firefox
rid_014149,bf_027251,chrome
rid_009624,bf_027252,chrome
rid_008539,bf_027253,edge
rid_001955,bf_027254,safari
rid_019178,bf_027255,firefox
rid_000694,bf_027256,firefox
rid_009012,bf_027257,edge
rid_002891,bf_027258,firefox
rid_005698,bf_027259,firefox
rid_017449,bf_027260,chrome
rid_000229,bf_027261,safari
rid_019689,bf_027262,safari
rid_016807,bf_027263,edge
rid_007057,bf_027264,firefox
rid_001007,bf_027265,edge
rid_003826,bf_027266,safari
rid_017415,bf_027267,safari
rid_017399,bf_027268,firefox
rid_015822,bf_027269,edge
rid_011442,bf_027270,firefox
rid_012054,bf_027271,firefox
rid_004180,bf_027272,chrome
rid_018295,bf_027273,edge
rid_009124,bf_027274,firefox
rid_004492,bf_027275,edge
rid_001046,bf_027276,chrome
rid_015339,bf_027277,edge
rid_007484,bf_027278,edge
rid_006766,bf_027279,edge
rid_009932,bf_027280,firefox
rid_003067,bf_027281,safari
rid_005405,bf_027282,chrome
rid_006848,bf_027283,edge
rid_005579,bf_027284,firefox
rid_003619,bf_027285,chrome
rid_011153,bf_027286,firefox
rid_016470,bf_027287,edge
rid_004747,bf_027288,edge
rid_018835,bf_027289,chrome
rid_015200,bf_027290,edge
rid_016686,bf_027291,firefox
rid_015669,bf_027292,chrome
rid_015416,bf_027293,edge
rid_004174,bf_027294,edge
rid_001157,bf_027295,firefox
rid_000734,bf_027296,edge
rid_017293,bf_027297,chrome
rid_002802,bf_027298,chrome
rid_003618,bf_027299,safari
rid_004687,bf_027300,chrome
rid_013725,bf_027301,firefox
rid_007594,bf_027302,safari
rid_005511,bf_027303,firefox
rid_002737,bf_027304,chrome
rid_002112,bf_027305,chrome
rid_006743,bf_027306,chrome
rid_017125,bf_027307,firefox
rid_016747,bf_027308,edge
rid_019593,bf_027309,firefox
rid_012732,bf_027310,edge
rid_012868,bf_027311,safari
rid_006798,bf_027312,firefox
rid_002965,bf_027313,firefox
rid_010537,bf_027314,safari
rid_010055,bf_027315,safari
rid_005616,bf_027316,safari
rid_012603,bf_027317,firefox
rid_013322,bf_027318,chrome
rid_011596,bf_027319,chrome
rid_011718,bf_027320,chrome
rid_002321,bf_027321,chrome
rid_012735,bf_027322,firefox
rid_007090,bf_027323,safari
rid_009861,bf_027324,chrome
rid_019435,bf_027325,chrome
rid_009239,bf_027326,firefox
rid_001431,bf_027327,edge
rid_000173,bf_027328,chrome
rid_010800,bf_027329,firefox
rid_003678,bf_027330,chrome
rid_001393,bf_027331,edge
rid_014506,bf_027332,safari
rid_004395,bf_027333,safari
rid_017718,bf_027334,chrome
rid_011794,bf_027335,firefox
rid_005265,bf_027336,firefox
rid_016314,bf_027337,chrome
rid_018581,bf_027338,chrome
rid_011173,bf_027339,edge
rid_015309,bf_027340,chrome
rid_016031,bf_027341,firefox
rid_014387,bf_027342,chrome
rid_005607,bf_027343,firefox
rid_019710,bf_027344,firefox
rid_005629,bf_027345,edge
rid_002964,bf_027346,firefox
rid_008790,bf_027347,firefox
rid_014220,bf_027348,edge
rid_018494,bf_027349,firefox
rid_004655,bf_027350,firefox
rid_009648,bf_027351,chrome
rid_006136,bf_027352,chrome
rid_003349,bf_027353,firefox
rid_000019,bf_027354,firefox
rid_009634,bf_027355,safari
rid_004563,bf_027356,firefox
rid_013881,bf_027357,safari
rid_017718,bf_027358,edge
rid_000681,bf_027359,edge
rid_016809,bf_027360,chrome
rid_006786,bf_027361,edge
rid_009210,bf_027362,edge
rid_001188,bf_027363,chrome
rid_002307,bf_027364,firefox
rid_016533,bf_027365,safari
rid_015657,bf_027366,edge
rid_012914,bf_027367,safari
rid_014243,bf_027368,chrome
rid_019104,bf_027369,edge
rid_001814,bf_027370,firefox
rid_009010,bf_027371,edge
rid_014112,bf_027372,chrome
rid_007638,bf_027373,firefox
rid_013472,bf_027374,chrome
rid_017819,bf_027375,safari
rid_006126,bf_027376,edge
rid_016731,bf_027377,chrome
rid_003286,bf_027378,edge
rid_003511,bf_027379,edge
rid_009937,bf_027380,safari
rid_004087,bf_027381,firefox
rid_010470,bf_027382,chrome
rid_001374,bf_027383,edge
rid_018336,bf_027384,firefox
rid_004378,bf_027385,edge
rid_019958,bf_027386,chrome
rid_001478,bf_027387,safari
rid_004741,bf_027388,chrome
rid_010792,bf_027389,chrome
rid_017770,bf_027390,edge
rid_019417,bf_027391,edge
rid_016064,bf_027392,chrome
rid_009296,bf_027393,firefox
rid_000323,bf_027394,edge
rid_006072,bf_027395,firefox
rid_002440,bf_027396,edge
rid_005860,bf_027397,firefox
rid_006727,bf_027398,firefox
rid_010384,bf_027399,edge
rid_001795,bf_027400,edge
rid_001441,bf_027401,firefox
rid_005653,bf_027402,chrome
rid_017526,bf_027403,safari
rid_012470,bf_027404,safari
rid_011590,bf_027405,safari
rid_000285,bf_027406,chrome
rid_015888,bf_027407,chrome
rid_008146,bf_027408,safari
rid_002954,bf_027409,firefox
rid_007862,bf_027410,safari
rid_009867,bf_027411,firefox
rid_008562,bf_027412,firefox
rid_010513,bf_027413,firefox
rid_003920,bf_027414,firefox
rid_016460,bf_027415,safari
rid_006433,bf_027416,firefox
rid_018843,bf_027417,chrome
rid_007190,bf_027418,firefox
rid_012396,bf_027419,safari
rid_004061,bf_027420,safari
rid_007174,bf_027421,edge
rid_013908,bf_027422,edge
rid_000445,bf_027423,edge
rid_013029,bf_027424,safari
rid_014597,bf_027425,firefox
rid_018138,bf_027426,chrome
rid_010529,bf_027427,edge
rid_003488,bf_027428,firefox
rid_004916,bf_027429,chrome
rid_000948,bf_027430,firefox
rid_000430,bf_027431,firefox
rid_019296,bf_027432,edge
rid_007931,bf_027433,safari
rid_013477,bf_027434,safari
rid_003492,bf_027435,edge
rid_009592,bf_027436,firefox
rid_002729,bf_027437,chrome
rid_017197,bf_027438,firefox
rid_009310,bf_027439,edge
rid_017099,bf_027440,chrome
rid_000771,bf_027441,edge
rid_007286,bf_027442,edge
rid_007425,bf_027443,firefox
rid_011560,bf_027444,chrome
rid_002528,bf_027445,chrome
rid_001163,bf_027446,edge
rid_003257,bf_027447,safari
rid_002956,bf_027448,safari
rid_017211,bf_027449,edge
rid_004124,bf_027450,safari
rid_016263,bf_027451,safari
rid_011606,bf_027452,firefox
rid_011094,bf_027453,edge
rid_015432,bf_027454,safari
rid_005058,bf_027455,safari
rid_000283,bf_027456,chrome
rid_015065,bf_027457,firefox
rid_014307,bf_027458,edge
rid_007802,bf_027459,safari
rid_019086,bf_027460,chrome
rid_004590,bf_027461,safari
rid_017151,bf_027462,chrome
rid_015754,bf_027463,edge
rid_014203,bf_027464,edge
rid_000294,bf_027465,chrome
rid_015734,bf_027466,safari
rid_002741,bf_027467,safari
rid_018683,bf_027468,edge
rid_009511,bf_027469,chrome
rid_008430,bf_027470,edge
rid_010288,bf_027471,firefox
rid_013958,bf_027472,firefox
rid_001357,bf_027473,safari
rid_016491,bf_027474,safari
rid_003733,bf_027475,safari
rid_007995,bf_027476,chrome
rid_008470,bf_027477,chrome
rid_009623,bf_027478,edge
rid_011733,bf_027479,chrome
rid_007374,bf_027480,edge
rid_018818,bf_027481,chrome
rid_016817,bf_027482,chrome
rid_000746,bf_027483,chrome
rid_017417,bf_027484,chrome
rid_010580,bf_027485,edge
rid_017614,bf_027486,edge
rid_006303,bf_027487,safari
rid_000162,bf_027488,edge
rid_001161,bf_027489,firefox
rid_017161,bf_027490,edge
rid_014593,bf_027491,firefox
rid_017156,bf_027492,chrome
rid_008974,bf_027493,edge
